# time,fragdummy,T_RO_O4,NO2,T_O0_NO3,T_O2_NO3,T_O1_NO3,T_O3_NO3,Tuni_O1_O,Tuni_O3_O,Tuni_O2_O,Tuni_O4_O,T_O0_OOH,T_O2_OOH,T_O1_OOH,T_O3_OOH,T_O1_2OH,T_O0_2OH,T_O2_2OH,T_O0_O,T_O2_O,T_O1_O,T_O3_O,TO1_TO1,TO1_TO3,TO1_TO2,TO1_TO4,TO3_TO3,TO3_TO2,TO3_TO4,TO2_TO2,TO2_TO4,TO4_TO4,T_RO_O3,T_RO_O2,O3,TOY,T_RO_O1,OH,NO,T_RO2_O2,T_RO2_O4,T_RO2_O3,T_RO2_O5,HO2
3.055555555555556149e-03,1.269279449704207033e+08,6.088339248138077586e+00,4.851207378896765113e+08,8.897597749664506316e+07,7.427453161829634011e+07,8.738119543858367205e+07,7.278211267419047654e+07,4.143846904064952850e+10,3.763381506363352966e+10,4.106843383366190338e+10,3.724444797395355988e+10,1.159355238472644985e+07,7.692070547385565005e+06,1.107831539349408075e+07,7.302947962454764172e+06,1.706960267423650995e+07,1.819354209574174881e+07,1.694334064004721120e+07,2.432467201769099012e+07,2.275946966707780957e+07,2.425805552520034090e+07,2.259112029233973101e+07,1.593918182651318051e+07,1.461395713295407966e+07,1.585634555622459017e+07,1.447345472703083977e+07,1.388803230813680030e+07,1.460010116704244912e+07,1.380872785773261078e+07,1.578949428896179050e+07,1.446570751372144930e+07,1.373578544732858054e+07,6.082755160982356912e+00,6.000256816469181409e+00,8.813186747088828125e+12,8.072514408202689209e+11,5.995607746742754429e+00,8.814078363992267847e+08,2.014654448826074898e+08,3.581166636350738049e+09,3.633219630817886829e+09,3.583943520032847881e+09,3.636554997413939953e+09,1.479039511421911884e+05
3.333333333333333981e-03,1.326315886440847963e+08,5.347350564712818333e+00,5.015954685795490742e+08,9.170071463080109656e+07,7.703918629382973909e+07,9.010791815359717607e+07,7.554915166996638477e+07,4.498715052161779022e+10,4.123449454215440369e+10,4.461969733528601074e+10,4.084822794235569763e+10,1.160681318713192083e+07,7.705525533156824298e+06,1.109158589582943916e+07,7.316414596484131180e+06,1.861985561110109091e+07,1.972251983153716102e+07,1.849492868324657157e+07,2.636182648671844974e+07,2.482647353156265989e+07,2.629669245563080907e+07,2.465990429856007174e+07,1.719853075394560024e+07,1.589175857720082998e+07,1.711661096311261132e+07,1.575235668166393973e+07,1.518455664857443050e+07,1.587883251722118072e+07,1.510636883107176051e+07,1.705067684316395968e+07,1.574554017626273073e+07,1.503454401659641042e+07,5.343041160368941611e+00,5.268907218079531773e+00,8.806137430871544922e+12,7.931520970366956787e+11,5.265315701723449315e+00,8.807024266084409952e+08,1.740075606722558141e+08,3.516392627516974926e+09,3.568300851443910122e+09,3.518791190097000122e+09,3.571178848086300850e+09,8.851181251695817627e+04
3.611111111111110945e-03,1.376536361377274096e+08,4.720803491172205213e+00,5.155862641381251812e+08,9.401451256041397154e+07,7.938735251127403975e+07,9.242320295290428400e+07,7.789909953100939095e+07,4.847165081800924683e+10,4.477075979219722748e+10,4.810643355413672638e+10,4.438717228827514648e+10,1.161463855467584915e+07,7.713467094624314457e+06,1.109941630989765935e+07,7.324362205511273816e+06,2.011496465596983954e+07,2.119668879440933838e+07,1.999117060352900997e+07,2.832612442476658151e+07,2.681995220854574069e+07,2.826225102397856116e+07,2.665489347605722025e+07,1.841273862038118020e+07,1.712400411018617079e+07,1.833159810284603015e+07,1.698553594915340096e+07,1.643510780997991934e+07,1.711186889857093990e+07,1.635786759631885029e+07,1.826644375694976002e+07,1.697951089214596897e+07,1.628699110467113927e+07,4.717449963404813040e+00,4.650792114165597901e+00,8.799216680339080078e+12,7.793099000820493164e+11,4.647988625173626431e+00,8.800100418851314783e+08,1.506895683062722981e+08,3.452803028333782196e+09,3.504403045347370148e+09,3.454885628047864914e+09,3.506894246137732983e+09,5.346186558656323177e+04
3.888888888888889211e-03,1.420983948717196882e+08,4.188907604486534986e+00,5.274987399733436704e+08,9.598451390849946439e+07,8.138694533672057092e+07,9.439432647469469905e+07,7.990003219526629150e+07,5.189314974306443787e+10,4.824365925690421295e+10,5.152987880968206787e+10,4.786239549776740265e+10,1.161929907102705911e+07,7.718197596641278826e+06,1.110407948988503031e+07,7.329095888190483674e+06,2.155683291534522176e+07,2.261802517147235945e+07,2.143400376993560046e+07,3.022016196528115869e+07,2.874244317330066860e+07,3.015736614633024111e+07,2.857867098348847032e+07,1.958343651103055105e+07,1.831228890790846944e+07,1.950296206686925143e+07,1.817461598390645906e+07,1.764124371778813004e+07,1.830082977483005077e+07,1.756481068646189943e+07,1.943847417374290153e+07,1.816926745842153952e+07,1.749474191799895093e+07,4.186273356921802247e+00,4.126222529066700950e+00,8.792421962572403320e+12,7.657197827782976074e+11,4.124011498181536339e+00,8.793303590229284763e+08,1.308354421114744991e+08,3.390388072792836189e+09,3.441574119769742966e+09,3.392205782375051975e+09,3.443739759364667892e+09,3.258644212820188113e+04
4.166666666666666609e-03,1.460522452146069109e+08,3.735507566855361006e+00,5.376677803120604753e+08,9.766613767442086339e+07,8.309406741840280592e+07,9.607680380205103755e+07,8.160816907775038481e+07,5.525281577223052979e+10,5.165427260534069824e+10,5.489124795978475189e+10,5.127503358555683899e+10,1.162209990508696996e+07,7.721040889334635809e+06,1.110688175004594959e+07,7.331940876590685919e+06,2.294733570777950063e+07,2.398845147220467031e+07,2.282533216222821921e+07,3.204647104853270948e+07,3.059644685050167888e+07,3.198460116859342903e+07,3.043377546047329158e+07,2.071220329726760834e+07,1.945817254343507066e+07,2.063230115762675181e+07,1.932118000293206051e+07,1.880450376756488904e+07,1.944729439273086935e+07,1.872876143636007980e+07,2.056838585949036106e+07,1.931641280516007170e+07,1.865938377859186009e+07,3.733418015413401125e+00,3.679178439276100221e+00,8.785750801065054688e+12,7.523767912401658936e+11,3.677416757738622088e+00,8.786630901833620071e+08,1.138870417153134048e+08,3.329134989045340061e+09,3.379832461816215992e+09,3.330729825108346939e+09,3.381724115564247131e+09,2.004046950472820026e+04
4.444444444444443573e-03,1.495869359837952852e+08,3.347388007656399989e+00,5.463705555390414000e+08,9.910524449376298487e+07,8.455517126714019477e+07,9.751656493543677032e+07,8.307004728351515532e+07,5.855180345810981750e+10,5.500369013515463257e+10,5.819173378827984619e+10,5.462622401887315369e+10,1.162379812583054043e+07,7.722765062471969053e+06,1.110858074517340027e+07,7.333665966301788576e+06,2.428830715503225103e+07,2.530983289714625105e+07,2.416701350354826823e+07,3.380751307429627329e+07,3.238440873576749861e+07,3.374644302475973219e+07,3.222268387113868073e+07,2.180056531535258889e+07,2.056317157910043001e+07,2.172115750450639054e+07,2.042676403197965026e+07,1.992639414022793993e+07,2.055279531315317005e+07,1.985124574417703971e+07,2.165773675989805162e+07,2.042249898492731154e+07,1.978246233631917834e+07,3.345714083478501077e+00,3.296577404527845978e+00,8.779200774241389648e+12,7.392760817118273926e+11,3.295159497462114118e+00,8.780079698969764709e+08,9.938241648110261559e+07,3.269028799913323879e+09,3.319182485006843090e+09,3.270435463085371971e+09,3.320843134919686794e+09,1.243327089606363916e+04
4.722222222222222272e-03,1.527622537207942009e+08,3.013901118384795019e+00,5.538370455538804531e+08,1.003398826396165937e+08,8.580881263921187818e+07,9.875170855960042775e+07,8.432428402769747376e+07,6.179125153510198212e+10,5.829300246082308960e+10,6.143250665791790009e+10,5.791709665360176086e+10,1.162483681049997918e+07,7.723819731554392725e+06,1.110961985625533946e+07,7.334721137694869190e+06,2.558153862287357822e+07,2.658398072311148047e+07,2.546085850279220939e+07,3.550568223915547878e+07,3.410871731673227251e+07,3.544530675052163005e+07,3.394781049395327270e+07,2.284999662002310157e+07,2.162875643754398078e+07,2.277101804647151008e+07,2.149285443953813985e+07,2.100838119966812059e+07,2.161881601564672962e+07,2.093374613404757902e+07,2.270802671487347037e+07,2.148902544349952042e+07,2.086547630038915947e+07,3.012546824557563063e+00,2.967888555560152852e+00,8.772769514022694336e+12,7.264129175869581299e+11,2.966735846531808107e+00,8.773647477093092203e+08,8.693826657999211550e+07,3.210052920631289005e+09,3.259621088506491184e+09,3.211300169227209091e+09,3.261086454795144081e+09,7.780341735829181744e+03
5.000000000000000104e-03,1.556281614733141065e+08,2.726134130782889020e+00,5.602585541704916954e+08,1.014016990835127980e+08,8.688707162768493593e+07,9.981391852371245623e+07,8.540300426930381358e+07,6.497228155518242645e+10,6.152329466079945374e+10,6.461471437381717682e+10,6.114876918148249054e+10,1.162547755688414909e+07,7.724470398624443449e+06,1.111026084070920944e+07,7.335372083847461268e+06,2.682876034719204903e+07,2.781263711561468989e+07,2.670861323759686947e+07,3.714328437251781672e+07,3.577167957452345639e+07,3.708351523317390680e+07,3.561148343237505108e+07,2.386191965477126092e+07,2.265635021858339012e+07,2.378331577447614074e+07,2.252088738610097021e+07,2.205188840644646063e+07,2.264679029222377017e+07,2.197769930699492991e+07,2.372069927498159185e+07,2.251743904834432900e+07,2.190987563026062027e+07,2.725027668894866917e+00,2.684303652202545187e+00,8.766454704438388672e+12,7.137826665675604248e+11,2.683357260609135153e+00,8.767331839610732794e+08,7.623575232529324293e+07,3.152189637397348881e+09,3.201140639667580128e+09,3.153301381182089806e+09,3.202440420934908867e+09,4.909959434294889434e+03
5.277777777777777936e-03,1.582265479987314939e+08,2.476718175346106054e+00,5.657946102975860834e+08,1.023170825403649062e+08,8.781670577421806753e+07,1.007296106943400055e+08,8.633299848836107552e+07,6.809599692536427307e+10,6.469564257452409363e+10,6.773948220190499878e+10,6.432234457918750000e+10,1.162587615250523947e+07,7.724875198792322539e+06,1.111065957107312046e+07,7.335777041194573976e+06,2.803164477831986919e+07,2.899748037251506001e+07,2.791196315510483086e+07,3.872254319481547922e+07,3.737552544286195189e+07,3.866330620313989371e+07,3.721594994920495898e+07,2.483770621551806107e+07,2.364732850617085025e+07,2.475943114720711112e+07,2.351224917069793120e+07,2.305829493676368892e+07,2.363810251078072935e+07,2.298449530463811010e+07,2.469714357057270035e+07,2.350913489323145896e+07,2.291706124606378004e+07,2.475805472353632020e+00,2.438544024812479005e+00,8.760254080280385742e+12,7.013807979363525391e+11,2.437759497964791855e+00,8.761130473239004612e+08,6.700899220512866229e+07,3.095420421941527843e+09,3.143730472746938229e+09,3.096416599105418205e+09,3.144889405484814167e+09,3.124311093577829979e+03
5.555555555555555768e-03,1.605926481035648882e+08,2.259588367167877809e+00,5.705785735621167421e+08,1.031080916214393973e+08,8.862008745236881077e+07,1.015208638017029017e+08,8.713666338558603823e+07,7.116348223504220581e+10,6.781111024692652130e+10,7.080791298499322510e+10,6.743890951964952087e+10,1.162612616102047078e+07,7.725129117392616346e+06,1.111090965688361973e+07,7.336031049515693448e+06,2.919181041499019042e+07,3.014013011388064921e+07,2.907253744388416037e+07,4.024560665511363000e+07,3.892241292000502348e+07,4.018683915379001200e+07,3.876338229581315815e+07,2.577867860818016902e+07,2.460301972484998032e+07,2.570069360782961175e+07,2.446827702992340177e+07,2.402893521582242846e+07,2.459408833456505835e+07,2.395547748985122889e+07,2.563869618862742931e+07,2.446545746140300110e+07,2.388838545794906840e+07,2.258828393483136132e+00,2.224621396128148021e+00,8.754165425799176758e+12,6.892028799279349365e+11,2.223964912987716147e+00,8.755041133285207748e+08,5.903572017678468674e+07,3.039726195868459225e+09,3.087377772562207222e+09,3.040623480210769176e+09,3.088416508259985924e+09,2.004287481005035033e+03
5.833333333333333599e-03,1.627561986956109107e+08,2.069720414614570903e+00,5.747221982570574284e+08,1.037932103455770016e+08,8.931596753302505612e+07,1.022061768675286025e+08,8.783276790965509415e+07,7.417580281861888123e+10,7.087074809437632751e+10,7.382108734287333679e+10,7.049953333331658936e+10,1.162628424433368072e+07,7.725289683526309207e+06,1.111106778512874059e+07,7.336191667547187768e+06,3.031082552346996963e+07,3.124215202109029889e+07,3.019191318757800013e+07,4.171455278563234955e+07,4.041443302759000659e+07,4.165620166024418175e+07,4.025588325033830106e+07,2.668611094543683901e+07,2.552470584542835876e+07,2.660838316747441888e+07,2.539026020145120099e+07,2.496509901585588977e+07,2.551603571782999858e+07,2.489194300672882050e+07,2.654664304361224920e+07,2.538770197986793891e+07,2.482515278897019103e+07,2.069081809244559089e+00,2.037576616792431849e+00,8.748186573439877930e+12,6.772445771886419678e+11,2.037022253279045181e+00,8.749061634593772888e+08,5.212967908715544641e+07,2.985087536250086784e+09,3.032068162397692204e+09,2.985899910050776958e+09,3.033003985647451878e+09,1.296070007497206007e+03
6.111111111111111431e-03,1.647423863420808017e+08,1.902921929623341946e+00,5.783193580345939398e+08,1.043879646207963973e+08,8.992009893674668670e+07,1.028010870586968064e+08,8.843707849834597111e+07,7.713400450181175232e+10,7.387559156981787109e+10,7.678006393603695679e+10,7.350526732322583008e+10,1.162638499788804911e+07,7.725392025466217659e+06,1.111116856514439918e+07,7.336294039901111275e+06,3.139021580889848992e+07,3.230506623223282024e+07,3.127162338699435815e+07,4.313140052244556695e+07,4.185362003908546269e+07,4.307342057323718071e+07,4.169549681380690634e+07,2.756123053536013886e+07,2.641362332258592173e+07,2.748373202365111932e+07,2.627944114974858984e+07,2.586803192980774119e+07,2.640518607597130910e+07,2.579514354583695158e+07,2.742222122613446042e+07,2.627711587820861861e+07,2.572862103259989992e+07,1.902380552423450055e+00,1.873272888030387051e+00,8.742315402616688477e+12,6.655016483182382812e+11,1.872800631931240023e+00,8.743189845759016275e+08,4.613441285081882775e+07,2.931484825369047165e+09,2.977786117001475811e+09,2.932224045268572807e+09,2.978633531776765823e+09,8.446834902386608519e+02
6.388888888888889263e-03,1.665726397867813110e+08,1.755633221322618898e+00,5.814490929604392052e+08,1.049054265037111938e+08,9.044574695842568576e+07,1.033186749345231056e+08,8.896287061667095125e+07,8.003911349063699341e+10,7.682666019042924500e+10,7.968587977619924927e+10,7.645714432328552246e+10,1.162644971414184943e+07,7.725457765441340394e+06,1.111123329718199000e+07,7.336359797930032015e+06,3.243148834971163049e+07,3.333037157649561018e+07,3.231318118088344112e+07,4.449814171319522709e+07,4.324198339235594124e+07,4.444049433163593709e+07,4.308424050450251997e+07,2.840521932551671937e+07,2.727096418748579919e+07,2.832792618914894015e+07,2.713701689063126966e+07,2.673893610216581821e+07,2.726273556523301080e+07,2.666628630989148095e+07,2.826662081696990877e+07,2.713490030063273013e+07,2.660000245374586061e+07,1.755170374390945032e+00,1.728198727923478950e+00,8.736549838524097656e+12,6.539699434880155029e+11,1.727793035011720990e+00,8.737423685242918730e+08,4.091818802622836828e+07,2.878898328212751865e+09,2.924515236714114189e+09,2.879574305337066174e+09,2.925286445495868206e+09,5.547431607789307009e+02
