  0.2777777777777778E-02   0.1794964712507828E+07   0.2030554511218843E+00   0.6228584844692804E+07   0.1118929106186702E+07   0.9966973082552216E+06   0.1079359271693888E+07   0.9574041072003413E+06   0.2600072983689405E+10   0.2326783006408050E+10   0.2512083892225578E+10   0.2238705785992147E+10   0.3083388725235036E+07   0.2713760571130223E+07   0.2962129378376449E+07   0.2595682982603065E+07   0.7245696499379465E+05   0.7668173974792456E+05   0.7044948686958785E+05   0.1038229787841561E+06   0.9660928425907534E+05   0.1022423171246841E+06   0.9393264682660802E+05   0.6923276366938987E+05   0.6293605734329093E+05   0.6754329854018873E+05   0.6074606496220999E+05   0.5920742939336506E+05   0.6224298981027651E+05   0.5776539248822323E+05   0.6634267202327593E+05   0.6029439730598096E+05   0.5656449267663694E+05   0.2029214126499414E+00   0.2026293493570214E+00   0.1794524406751673E+13   0.2992269057565082E+12   0.2024897442906783E+00   0.1795101236165362E+09   0.9961902536197102E+08   0.2686921094891224E+09   0.2692649079099321E+09   0.2688773572873126E+09   0.2694427689806715E+09   0.3038337588406067E+08
  0.3055555555555556E-02   0.1996156853638839E+07   0.1993576746397658E+00   0.6882659644815146E+07   0.1227785717933591E+07   0.1105791963072215E+07   0.1188290169811187E+07   0.1066571798437973E+07   0.2868246926028784E+10   0.2595543404084478E+10   0.2780440839482180E+10   0.2507646115622204E+10   0.3341550117961084E+07   0.2972486443041361E+07   0.3220466954904763E+07   0.2854582058677243E+07   0.8112519305264854E+05   0.8533695569799999E+05   0.7912351818061125E+05   0.1153553965419113E+06   0.1081669213838435E+06   0.1137826047715118E+06   0.1054980216207434E+06   0.7642449881227365E+05   0.7014351948518636E+05   0.7473994143641055E+05   0.6795835238865447E+05   0.6643065293196401E+05   0.6945537043705059E+05   0.6499345186407675E+05   0.7354422602208085E+05   0.6751160651005471E+05   0.6379739112735102E+05   0.1992233911651978E+00   0.1989138978264630E+00   0.1793988479317706E+13   0.2981548808772457E+12   0.1987796324090462E+00   0.1794550149501968E+09   0.9852890070592986E+08   0.2676564896567757E+09   0.2682540100443658E+09   0.2678372778464429E+09   0.2684348224817958E+09   0.2923434930459385E+08
  0.3333333333333334E-02   0.2193693609998296E+07   0.1957460035300558E+00   0.7527121096574672E+07   0.1335038454278965E+07   0.1213287675333400E+07   0.1295614622293562E+07   0.1174139854518475E+07   0.3135387405826276E+10   0.2863289092689407E+10   0.3047759943443126E+10   0.2775571994050054E+10   0.3589009283003566E+07   0.3220506180420632E+07   0.3468091594816754E+07   0.3102768713923353E+07   0.8972777205726669E+05   0.9392582883214395E+05   0.8773188663163425E+05   0.1267995748878996E+06   0.1196370264384713E+06   0.1252344353326279E+06   0.1169758459370525E+06   0.8356091114152770E+05   0.7729609927111614E+05   0.8188112557695265E+05   0.7511574578979785E+05   0.7359943680397107E+05   0.7661273284425939E+05   0.7216706025633178E+05   0.8069018516472375E+05   0.7467378575116812E+05   0.7097582728671953E+05   0.1956148699048126E+00   0.1952961548994156E+00   0.1793454630827465E+13   0.2970870189142045E+12   0.1951669688706177E+00   0.1794001757513680E+09   0.9745479829700089E+08   0.2666251825349586E+09   0.2672370774932515E+09   0.2668016685884992E+09   0.2674162242094453E+09   0.2813291574716828E+08
  0.3611111111111111E-02   0.2387663688596176E+07   0.1922243712426195E+00   0.8162128476358837E+07   0.1440715514465826E+07   0.1319209846171525E+07   0.1401360940522624E+07   0.1280132547940149E+07   0.3401498730112607E+10   0.3130017655188675E+10   0.3314045667131289E+10   0.3042478141022279E+10   0.3826245090714641E+07   0.3458292214923026E+07   0.3705482887834752E+07   0.3340713070826577E+07   0.9826485617877834E+05   0.1024487392928331E+06   0.9627465465436128E+05   0.1381560126010497E+06   0.1310198049844591E+06   0.1365983156646550E+06   0.1283662030178060E+06   0.9064244349468868E+05   0.8439405694536646E+05   0.8896729893103991E+05   0.8221842921628930E+05   0.8071385789846221E+05   0.8371534228368469E+05   0.7928621806397692E+05   0.8778100256139523E+05   0.8178112404001161E+05   0.7809972496123490E+05   0.1920974581411907E+00   0.1917728755510119E+00   0.1792922852073030E+13   0.2960233012375186E+12   0.1916485212087589E+00   0.1793456032169211E+09   0.9639645267454100E+08   0.2655981767546637E+09   0.2662203408359724E+09   0.2657705145634578E+09   0.2663962247194425E+09   0.2707696297375892E+08
  0.3888888888888889E-02   0.2578157033586734E+07   0.1887921448355106E+00   0.8787843844268411E+07   0.1544844544057175E+07   0.1423584967228883E+07   0.1505556877231305E+07   0.1384576028829273E+07   0.3666585194482393E+10   0.3395730616660219E+10   0.3579302457265096E+10   0.3308365126719265E+10   0.4053713607659642E+07   0.3686298294507802E+07   0.3933097568992367E+07   0.3568868487600943E+07   0.1067368210057816E+06   0.1109061597054131E+06   0.1047521680750507E+06   0.1494253319723787E+06   0.1423157578065920E+06   0.1478748759347052E+06   0.1396695539646702E+06   0.9766953544341931E+05   0.9143775641254844E+05   0.9599890601917054E+05   0.8926674186218627E+05   0.8777420413454229E+05   0.9076356756084730E+05   0.8635118838107566E+05   0.9481712769014518E+05   0.8883396546009554E+05   0.8516932238791391E+05   0.1886696907875628E+00   0.1883408128727135E+00   0.1792393133895767E+13   0.2949637093244357E+12   0.1882210560583673E+00   0.1792912940730226E+09   0.9535359373838490E+08   0.2645754607895454E+09   0.2652060902221616E+09   0.2647437985656159E+09   0.2653782193970579E+09   0.2606446886461048E+08
  0.4166666666666667E-02   0.2765262026270218E+07   0.1854471295075753E+00   0.9404428203522617E+07   0.1647452640234444E+07   0.1526439587604144E+07   0.1608229631539269E+07   0.1487496787262892E+07   0.3930651082869473E+10   0.3660430953513602E+10   0.3843534742946342E+10   0.3573235669534844E+10   0.4271849193306105E+07   0.3904957949960076E+07   0.4151370617990133E+07   0.3787668752562089E+07   0.1151441212685791E+06   0.1192985940223558E+06   0.1131648743714660E+06   0.1606081973645858E+06   0.1535254912119253E+06   0.1590647880793910E+06   0.1508864954146480E+06   0.1046426233021128E+06   0.9842759782738030E+05   0.1029763878953939E+06   0.9626107786844014E+05   0.9478083935846209E+05   0.9775781355002002E+05   0.9336232899486907E+05   0.1017990063528278E+06   0.9583270887299482E+05   0.9218497128871115E+05   0.1853290803617727E+00   0.1849968086663726E+00   0.1791865467185995E+13   0.2939082247592704E+12   0.1848814284326415E+00   0.1792372449626643E+09   0.9432595314983658E+08   0.2635570228199575E+09   0.2641951713299112E+09   0.2637215026750579E+09   0.2643634558406859E+09   0.2509350379941629E+08
  0.4444444444444444E-02   0.2949064559283087E+07   0.1821866497730323E+00   0.1001204015250145E+08   0.1748566361314899E+07   0.1627799946532549E+07   0.1709405858595372E+07   0.1588921102790348E+07   0.4193700667203281E+10   0.3924122180060438E+10   0.4106746935183625E+10   0.3837093277761907E+10   0.4481065575787975E+07   0.4114684638968039E+07   0.4360716338330714E+07   0.3997527781045731E+07   0.1234872388609763E+06   0.1276265551935861E+06   0.1215132562576375E+06   0.1717052854611534E+06   0.1646496477255168E+06   0.1701687360319285E+06   0.1620176709864310E+06   0.1115621401303677E+06   0.1053639929691153E+06   0.1099001821491075E+06   0.1032018497052858E+06   0.1017341539845415E+06   0.1046984965506106E+06   0.1003200309915933E+06   0.1087270806762481E+06   0.1027777712743109E+06   0.9914706342448620E+05   0.1820728534167330E+00   0.1817378218520101E+00   0.1791339842882645E+13   0.2928568292326470E+12   0.1816266097873610E+00   0.1791834525789138E+09   0.9331326657826535E+08   0.2625428506485594E+09   0.2631878997046175E+09   0.2627036086575004E+09   0.2633523933286056E+09   0.2416222843965703E+08
  0.4722222222222222E-02   0.3129647783700942E+07   0.1790079360501384E+00   0.1061083543928323E+08   0.1848211737612705E+07   0.1727691847102779E+07   0.1809111680670175E+07   0.1688874851787871E+07   0.4455738207017772E+10   0.4186808012936156E+10   0.4368943426652748E+10   0.4099941750768052E+10   0.4681756883679396E+07   0.4315872445181320E+07   0.4561529392461593E+07   0.4198840158657451E+07   0.1317666638258052E+06   0.1358905570104388E+06   0.1297978073942092E+06   0.1827172743882076E+06   0.1756888807377931E+06   0.1811874048474139E+06   0.1730637388941946E+06   0.1184285157332230E+06   0.1122473562298762E+06   0.1167707229121093E+06   0.1100894747789282E+06   0.1086345469319359E+06   0.1115860352760527E+06   0.1072246962955200E+06   0.1156017891260663E+06   0.1096695743979362E+06   0.1060560037302393E+06   0.1788982123867630E+00   0.1785609346186781E+00   0.1790816251972934E+13   0.2918095045405132E+12   0.1784536941005558E+00   0.1791299137082894E+09   0.9231527444354320E+08   0.2615329316814932E+09   0.2621843957486000E+09   0.2616900980934098E+09   0.2623452013349086E+09   0.2326889005168453E+08
  0.5000000000000000E-02   0.3307092095326828E+07   0.1759082605202417E+00   0.1120096684239543E+08   0.1946414282617261E+07   0.1826140617169844E+07   0.1907372698589381E+07   0.1787383444434460E+07   0.4716767949058508E+10   0.4448492247254168E+10   0.4630128591540219E+10   0.4361784995362458E+10   0.4874298627727053E+07   0.4508896938769696E+07   0.4754185786686988E+07   0.4391981948805990E+07   0.1399828873761952E+06   0.1440911111255066E+06   0.1380190234871293E+06   0.1936448397293843E+06   0.1866438451995768E+06   0.1921214767292870E+06   0.1840253600791865E+06   0.1252421766615885E+06   0.1190781013030537E+06   0.1235884408679602E+06   0.1169243705230496E+06   0.1154824189862345E+06   0.1184208475488489E+06   0.1140767294276851E+06   0.1224235665251286E+06   0.1165085398131622E+06   0.1129122004688037E+06   0.1758024263276357E+00   0.1754633507216390E+00   0.1790294685492037E+13   0.2907662325830919E+12   0.1753598961820987E+00   0.1790766252424853E+09   0.9133172211479358E+08   0.2605272529385880E+09   0.2611847074905702E+09   0.2606809524291036E+09   0.2613419423638618E+09   0.2241181846812586E+08
  0.5277777777777778E-02   0.3481475203673058E+07   0.1728849825892400E+00   0.1178258416891889E+08   0.2043199004122544E+07   0.1923171101734019E+07   0.2004214003115704E+07   0.1884471808557912E+07   0.4976794126906123E+10   0.4709178710377010E+10   0.4890306785423022E+10   0.4622626957777460E+10   0.5059048632329974E+07   0.4694116061706677E+07   0.4939043805594742E+07   0.4577311561121768E+07   0.1481363993135637E+06   0.1522287259636618E+06   0.1461773990095288E+06   0.2044886530599438E+06   0.1975151941794085E+06   0.2029716295773609E+06   0.1949031938388987E+06   0.1320035462138157E+06   0.1258566399541571E+06   0.1303537632628603E+06   0.1237069525914950E+06   0.1222781703341362E+06   0.1252033490798648E+06   0.1208765344601581E+06   0.1291928440736819E+06   0.1232950871254546E+06   0.1197160616039498E+06   0.1727828600768943E+00   0.1724423911357497E+00   0.1789775134522760E+13   0.2897269953638304E+12   0.1723425473648207E+00   0.1790235841790690E+09   0.9036235991355090E+08   0.2595258010739010E+09   0.2601888556122009E+09   0.2596761530023815E+09   0.2603426390327538E+09   0.2158942206609575E+08
