# time,fragdummy,T_RO_O4,NO2,T_O0_NO3,T_O2_NO3,T_O1_NO3,T_O3_NO3,Tuni_O1_O,Tuni_O3_O,Tuni_O2_O,Tuni_O4_O,T_O0_OOH,T_O2_OOH,T_O1_OOH,T_O3_OOH,T_O1_2OH,T_O0_2OH,T_O2_2OH,T_O0_O,T_O2_O,T_O1_O,T_O3_O,TO1_TO1,TO1_TO3,TO1_TO2,TO1_TO4,TO3_TO3,TO3_TO2,TO3_TO4,TO2_TO2,TO2_TO4,TO4_TO4,T_RO_O3,T_RO_O2,O3,TOY,T_RO_O1,OH,NO,T_RO2_O2,T_RO2_O4,T_RO2_O3,T_RO2_O5,HO2
2.777777777777777884e-03,1.550116543873316050e+07,1.273637026005070005e+00,4.578535263046003878e+07,8.334017510977452621e+06,7.198202322333325632e+06,8.055293303725208156e+06,6.936054525209694169e+06,2.048581868260737991e+10,1.845420047248131180e+10,1.999198263107069016e+10,1.795982093862652969e+10,8.137300101731137373e+06,6.224923741798526607e+06,7.641291891357704066e+06,5.816179707867034711e+06,4.543757168090499006e+06,4.815575404874265194e+06,4.450842449655154720e+06,6.491047456837685779e+06,6.058342740326768719e+06,6.420767047037545592e+06,5.934456452156386338e+06,4.293188792855484411e+06,3.908219142632564064e+06,4.218586553049227223e+06,3.807646180718340911e+06,3.701747235376006924e+06,3.880431598529781215e+06,3.637588465520475991e+06,4.161735220986579079e+06,3.787813468380494975e+06,3.581385284084422048e+06,1.273200887004066972e+00,1.250200691602799008e+00,1.005701315341580078e+13,3.850276355864832153e+11,1.249788748766438085e+00,1.005818488240399003e+09,6.369107970729423314e+07,1.953876503648821115e+09,1.990478078212044954e+09,1.954520524893343925e+09,1.991159891782826900e+09,2.089227157882227097e+06
3.055555555555556149e-03,1.672068704771016911e+07,1.176240589425606942e+00,4.872340414859507978e+07,8.819051188637046143e+06,7.692358099542051554e+06,8.540481513387063518e+06,7.430377824124684557e+06,2.241985549317247009e+10,2.042461244565235138e+10,2.192663536783671951e+10,1.993090073442266083e+10,8.251130030729414895e+06,6.340894290558551438e+06,7.755158121974405833e+06,5.932189593230870552e+06,5.008746127678343095e+06,5.272125714482173324e+06,4.915989006652072072e+06,7.099587385187436827e+06,6.678328004379727878e+06,7.029500778063356876e+06,6.554651846082888544e+06,4.667251527781518176e+06,4.289317137371369638e+06,4.592768427527208813e+06,4.188873347206003033e+06,4.090012807390099857e+06,4.261650973488099873e+06,4.025985638660780154e+06,4.536036272975808010e+06,4.169162056237162091e+06,3.969914102961406112e+06,1.175848565108466026e+00,1.154424280060168950e+00,1.005318033622933008e+13,3.773615627602670288e+11,1.154069084335743955e+00,1.005431110147825956e+09,5.879432722571401298e+07,1.914331429687709093e+09,1.950458445650609970e+09,1.914920619595230103e+09,1.951108713898927927e+09,1.578475384947186103e+06
3.333333333333333981e-03,1.784803176262576133e+07,1.088704997102768912e+00,5.138293046736305952e+07,9.258083724864613265e+06,8.139696011632056907e+06,8.979645019926117733e+06,7.877861371080014855e+06,2.431475777522610855e+10,2.235536235772333908e+10,2.382210271404516983e+10,2.186227901177930069e+10,8.335618514430154115e+06,6.426980986699695699e+06,7.839671832224555314e+06,6.018304337276074104e+06,5.455151827613787726e+06,5.710373797980234958e+06,5.362539991639057174e+06,7.683743949262460694e+06,7.273535589511511847e+06,7.613831541548761539e+06,7.150053144611915573e+06,5.026329364072424360e+06,4.655187937363640405e+06,4.951953352460342459e+06,4.554863230806812644e+06,4.462805079199368134e+06,4.627630887964478694e+06,4.398899246840047650e+06,4.895328318497906439e+06,4.535261089845788665e+06,4.342949087012019008e+06,1.088359918564349105e+00,1.068418109335302013e+00,1.004942523523188086e+13,3.698509442944766846e+11,1.068109437535103901e+00,1.005052550779178023e+09,5.436178340513406694e+07,1.875604930303507090e+09,1.911164834958410978e+09,1.876146961666099072e+09,1.911770792916424990e+09,1.199360234336572001e+06
3.611111111111110945e-03,1.889242928242374957e+07,1.009787024219858997e+00,5.379417060087992251e+07,9.656118149011885747e+06,8.545289835736542940e+06,9.377791204114254564e+06,8.283580321062155999e+06,2.617133611368535995e+10,2.424720116400984955e+10,2.567920216213666153e+10,2.375470125051187897e+10,8.398682415216792375e+06,6.491242534002898261e+06,7.902753454374400899e+06,6.082585725233725272e+06,5.883696289140772074e+06,6.131049014123929664e+06,5.791216615696273744e+06,8.244486830358282663e+06,7.844928190690137446e+06,8.174731815810246393e+06,7.721621962493140250e+06,5.371029542491614819e+06,5.006434690148068592e+06,5.296750291345705278e+06,4.906218316194030456e+06,4.820722739523231052e+06,4.978976238872760907e+06,4.756927297200461850e+06,5.240222045017872937e+06,4.886714803774477914e+06,4.701087561464368366e+06,1.009484404796026968e+00,9.909097115249990706e-01,1.004574621923182031e+13,3.624925138097429810e+11,9.906395957648999051e-01,1.004682364881183028e+09,5.034304988919518888e+07,1.837680997180906057e+09,1.872638947491508007e+09,1.838182075828362942e+09,1.873200320719892979e+09,9.163730573904082412e+05
3.888888888888889211e-03,1.986194414157950133e+07,9.384136237567181071e-01,5.598373937229496241e+07,1.001755294770029001e+07,8.913609586895754561e+06,9.739321958067173138e+06,8.652007495285943151e+06,2.799038500813182831e+10,2.610090154369886017e+10,2.749873383336463165e+10,2.560894209659947968e+10,8.446014716284105554e+06,6.539476434030964039e+06,7.950098330705882050e+06,6.130833703911179677e+06,6.295089467244137079e+06,6.534859110872709192e+06,6.202729741676338948e+06,8.782757419932430610e+06,8.393452414538543671e+06,8.713145264770308509e+06,8.270306116839841940e+06,5.701934812117024325e+06,5.343643425147316419e+06,5.627743391081634909e+06,5.243525376999602653e+06,5.164355015636633150e+06,5.316274477054420859e+06,5.100659772123195231e+06,5.571302998181632720e+06,5.224111393866456114e+06,5.044920264420166612e+06,9.381476201879054289e-01,9.208258812607300614e-01,1.004214169348032031e+13,3.552830788918383179e+11,9.205880277922915411e-01,1.004320189861111045e+09,4.669376863975583017e+07,1.800543488349631071e+09,1.834887621907767057e+09,1.801008698367819071e+09,1.835407889319849014e+09,7.039741052842235658e+05
4.166666666666666609e-03,2.076364586572930962e+07,8.736689838047964063e-01,5.797508509990890324e+07,1.034626145700393990e+07,9.248595289241252467e+06,1.006811331428322010e+07,8.987085712859632447e+06,2.977268280811460114e+10,2.791723548359992981e+10,2.928148071004645157e+10,2.742577751106026077e+10,8.481732054645270109e+06,6.575875829489761032e+06,7.985824677282722667e+06,6.167243159318274818e+06,6.690019254192342982e+06,6.922485989191736095e+06,6.597768567025657743e+06,9.299463051311086863e+06,8.920025450725235045e+06,9.229981089693250135e+06,8.797024537557739764e+06,6.019604274169134907e+06,5.667379327842481434e+06,5.945492901208708994e+06,5.567350668198541738e+06,5.494273208056637086e+06,5.640091956466414966e+06,5.430669060057803988e+06,5.889132576558459550e+06,5.548018284311411902e+06,5.375020673027737066e+06,8.734341503621255720e-01,8.572593523460196874e-01,1.003861009876408984e+13,3.482195189643300781e+11,8.570487279106575595e-01,1.003965722871786952e+09,4.337485912670300901e+07,1.764176262903563023e+09,1.797904525865947962e+09,1.764609819987344980e+09,1.798387915470741034e+09,5.436935092831243528e+05
4.444444444444443573e-03,2.160375654589357972e+07,8.147715672486892657e-01,5.978889515556994081e+07,1.064566019249564968e+07,9.553723929308595136e+06,1.036758394585542008e+07,9.292294379471421242e+06,3.151899176645718002e+10,2.969696573821398926e+10,3.102820890733842087e+10,2.920597440546155167e+10,8.508827546405110508e+06,6.603489862366066314e+06,8.012926679673382081e+06,6.194864439432226121e+06,7.069148424968563020e+06,7.294584862547922879e+06,6.976997145754120313e+06,9.795475790005808696e+06,9.425530999205827713e+06,9.726112908513262868e+06,9.302662629971364513e+06,6.324574244033981115e+06,5.978185870618755929e+06,6.250536091201159172e+06,5.878238710131876171e+06,5.811028025211699307e+06,5.950973120661221445e+06,5.747506936104555614e+06,6.194249004260836169e+06,5.858980967233884148e+06,5.691941629749944434e+06,8.145632528084040258e-01,7.994390478448910597e-01,1.003514991052615039e+13,3.412987833109995117e+11,7.992515819092113061e-01,1.003618704629596949e+09,4.035184239729891717e+07,1.728563281193645954e+09,1.761678242840095997e+09,1.728968719751996040e+09,1.762128771035057068e+09,4.221015008456531214e+05
4.722222222222222272e-03,2.238777439309870079e+07,7.610519417425859467e-01,6.144344905921120942e+07,1.091876766662500985e+07,9.832068293019272387e+06,1.064075410785461031e+07,9.570708287998832762e+06,3.323005817789804840e+10,3.144084250519174957e+10,3.273966797403141022e+10,3.095028676896566010e+10,8.529489152556097135e+06,6.624547649736182764e+06,8.033593031123965979e+06,6.215927491391327232e+06,7.433114091133781709e+06,7.651784614118819125e+06,7.341053726873331703e+06,1.027163284369044006e+07,9.910818542040536180e+06,1.020237923211291991e+07,9.788071392741721123e+06,6.617359115725458600e+06,6.276584988657479174e+06,6.543388155879324302e+06,6.176712369880900718e+06,6.115149044645765796e+06,6.249440720126716420e+06,6.051703926601721905e+06,6.487168277348467149e+06,6.157523125519414432e+06,5.996214610291414894e+06,7.608662773734673479e-01,7.467057277785194014e-01,1.003175963801310938e+13,3.345178892161696777e+11,7.465380951228620665e-01,1.003278907977218032e+09,3.759425258529098332e+07,1.693688675881731987e+09,1.726195355538738012e+09,1.694068988735543966e+09,1.726616577386507988e+09,3.293806149832109222e+05
5.000000000000000104e-03,2.312057634912789986e+07,7.119339338397656647e-01,6.295492414462301135e+07,1.116825507096010074e+07,1.008634810054473951e+07,1.089029641124941036e+07,9.825048804659418762e+06,3.490661257730848694e+10,3.314960211784206009e+10,3.441659121253858948e+10,3.265945424850667191e+10,8.545324723390525207e+06,6.640687399701469578e+06,8.049432088384930044e+06,6.232071096919802949e+06,7.782528076110031456e+06,7.994688574828448705e+06,7.690551115296864882e+06,1.072873754969000071e+07,1.037670384377182089e+07,1.065958450170427933e+07,1.025406789906661958e+07,6.898452217264837585e+06,6.563077640409723856e+06,6.824543101528917439e+06,6.463273409982264042e+06,6.407144967221855186e+06,6.535996403953916393e+06,6.343769551199566573e+06,6.768385080716523342e+06,6.444147212744142860e+06,6.288349953552001156e+06,7.117677184633319776e-01,6.984925171964624369e-01,1.002843782344756055e+13,3.278739202004393921e+11,6.983419768432909125e-01,1.002946129766589999e+09,3.507512746796323359e+07,1.659536800915764093e+09,1.691441668006616116e+09,1.659894544888253927e+09,1.691836662050863981e+09,2.583161884788913885e+05
5.277777777777777936e-03,2.380650345885375887e+07,6.669192092802456173e-01,6.433765983698137850e+07,1.139649000994380936e+07,1.031897429832175002e+07,1.111857962537916936e+07,1.005772822578074969e+07,3.654936997849929047e+10,3.482396655600650787e+10,3.605969601029588318e+10,3.433420168516696167e+10,8.557521930859565735e+06,6.653119277996996418e+06,8.061631877014549449e+06,6.244505821054368280e+06,8.117977631696882658e+06,8.323875440471337177e+06,8.026077403585875407e+06,1.116756055980692059e+07,1.082396990677965060e+07,1.109850031166087091e+07,1.070143627234145068e+07,7.168326649138811044e+06,6.838144507026151754e+06,7.094474607747850940e+06,6.738403200350618921e+06,6.687504172016902827e+06,6.811121443031607196e+06,6.624192890405626036e+06,7.038373673352143727e+06,6.719335188882811926e+06,6.568837441842272878e+06,6.667697876795344314e-01,6.543093776193429356e-01,1.002518304122449023e+13,3.213640243358516846e+11,6.541736518076158857e-01,1.002620185066575050e+09,3.277056800359303132e+07,1.626092264499638081e+09,1.657402720774689913e+09,1.626429641243860006e+09,1.657774141419840097e+09,2.035788565537089016e+05
5.555555555555555768e-03,2.444943227863328904e+07,6.255747701437942565e-01,6.560438625491833687e+07,1.160557429711177945e+07,1.053208740854760073e+07,1.132770652634125017e+07,1.027088818507649004e+07,3.815903014000148010e+10,3.646464331398972321e+10,3.766968417685005951e+10,3.597523904242833710e+10,8.566962529133066535e+06,6.662741783012033440e+06,8.071074400265379809e+06,6.254130442440534942e+06,8.440026277744859457e+06,8.639900223090421408e+06,8.348196832716020755e+06,1.158884107950175926e+07,1.125336809084606916e+07,1.151986667802157998e+07,1.113092883384840935e+07,7.427436100764635950e+06,7.102246736316447146e+06,7.353636861946280114e+06,7.002563479530217126e+06,6.956695384773009457e+06,7.075277492342898622e+06,6.893443271609202027e+06,7.297588740884629078e+06,6.983549299914376810e+06,6.838147004500109702e+06,6.254399280664539873e-01,6.137306586678822340e-01,1.002199389713046094e+13,3.149854126290418701e+11,6.136078407007866664e-01,1.002300903003865004e+09,3.065935732800441980e+07,1.593339950659019947e+09,1.624064027628137112e+09,1.593658869317198992e+09,1.624414168994074106e+09,1.612119142388599867e+05
5.833333333333333599e-03,2.505284718480658904e+07,5.875433180355327245e-01,6.676642219089391828e+07,1.179737667381674051e+07,1.072759076034981012e+07,1.151954665578904934e+07,1.046643293186558969e+07,3.973627784430196381e+10,3.807232543381623077e+10,3.924724227872820282e+10,3.758326150117964935e+10,8.574304417708821595e+06,6.670225336749157868e+06,8.078417734563185833e+06,6.261615581429606304e+06,8.749226879021057859e+06,8.943307167544675991e+06,8.657462891245283186e+06,1.199330406394758075e+07,1.166563554897556081e+07,1.192440926058032922e+07,1.154328356831316091e+07,7.676215639585531317e+06,7.355826690440562554e+06,7.602465362531300634e+06,7.256197118564171717e+06,7.215168382356641814e+06,7.328907352987326682e+06,7.151970989995445125e+06,7.546466212870693766e+06,7.237232856035271659e+06,7.096729455274993554e+06,5.874211932841590933e-01,5.764051733895952934e-01,1.001886902758209961e+13,3.087353574581801758e+11,5.762936527194074676e-01,1.001988123756075025e+09,2.872263078728479892e+07,1.561265015420530081e+09,1.591411169575743914e+09,1.561567141752376080e+09,1.591742023939176083e+09,1.282631189916308067e+05
6.111111111111111431e-03,2.561987257241680101e+07,5.524839344722081158e-01,6.783384676518073678e+07,1.197356117042019032e+07,1.090717931241603941e+07,1.169576471324227937e+07,1.064605819092735089e+07,4.128178319001280975e+10,3.964769162508537292e+10,4.079304197543547058e+10,3.915894963316927338e+10,8.580040852674778551e+06,6.676072603581584990e+06,8.084155262669954449e+06,6.267464043915121816e+06,9.046103836722083390e+06,9.234612337796425447e+06,8.954400519319944084e+06,1.238163698666325957e+07,1.206147148274623975e+07,1.231281614460314065e+07,1.193920039591334015e+07,7.915082476857588626e+06,7.599308685959313065e+06,7.841377695825619623e+06,7.499728874681062065e+06,7.463354705837993883e+06,7.572435723556666635e+06,7.400208035498885438e+06,7.785424050853407010e+06,7.480810996681266464e+06,7.345017233167568222e+06,5.523729567657544859e-01,5.419979422875065289e-01,1.001580709889291016e+13,3.026111910780131836e+11,5.418963551889447450e-01,1.001681696364259958e+09,2.694358984781330079e+07,1.529852935735126019e+09,1.559429915560236931e+09,1.530139731262854099e+09,1.559743222152893066e+09,1.025190162287726998e+05
6.388888888888889263e-03,2.615331687436544895e+07,5.200961814138549411e-01,6.881564855794338882e+07,1.213561174116257951e+07,1.107236470198100992e+07,1.185784521535954997e+07,1.081127624075563066e+07,4.279620190107312775e+10,4.119140646907740784e+10,4.230774036376135254e+10,4.070296964944793701e+10,8.584543420376123860e+06,6.680662270899372175e+06,8.088658662312300876e+06,6.272054619048825465e+06,9.331154609917804599e+06,9.514305153661776334e+06,9.239507644058704376e+06,1.275449187360266037e+07,1.244153917090144940e+07,1.268573988982859999e+07,1.231934321945741959e+07,8.144436707536198199e+06,7.833099721046747640e+06,8.070774284871332347e+06,7.733566129647395574e+06,7.701668374295228161e+06,7.806269936421832070e+06,7.638568817945302464e+06,8.014863006089746021e+06,7.714691437962111086e+06,7.583425138918246143e+06,5.199950191892045437e-01,5.102138002862049992e-01,1.001280680655613086e+13,2.966103041645241089e+11,5.101209858629677241e-01,1.001381477127007008e+09,2.530725354279774055e+07,1.499089491709964991e+09,1.528106250900849104e+09,1.499362245101370096e+09,1.528403535926259041e+09,8.231211637270578649e+04
