# time,fragdummy,T_RO_O4,NO2,T_O0_NO3,T_O2_NO3,T_O1_NO3,T_O3_NO3,Tuni_O1_O,Tuni_O3_O,Tuni_O2_O,Tuni_O4_O,T_O0_OOH,T_O2_OOH,T_O1_OOH,T_O3_OOH,T_O1_2OH,T_O0_2OH,T_O2_2OH,T_O0_O,T_O2_O,T_O1_O,T_O3_O,TO1_TO1,TO1_TO3,TO1_TO2,TO1_TO4,TO3_TO3,TO3_TO2,TO3_TO4,TO2_TO2,TO2_TO4,TO4_TO4,T_RO_O3,T_RO_O2,O3,TOY,T_RO_O1,OH,NO,T_RO2_O2,T_RO2_O4,T_RO2_O3,T_RO2_O5,HO2
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040000011468800000e+13,8.600000266240000000e+11,0.000000000000000000e+00,1.080000000000000000e+06,2.500000000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+07
2.777777777777777775e-04,1.127185178342689993e+06,3.033020672046815136e+00,8.829456917789123952e+06,2.507395090674600098e+06,7.391348929720652523e+05,2.078262083436283981e+06,5.615123985885162838e+05,2.516448580338821888e+09,7.468068507831494808e+08,2.091045868630875111e+09,5.684932630336797237e+08,5.837136078258984722e+06,1.691637381711469963e+06,4.807163179506732151e+06,1.278468088964157971e+06,1.815982871250124008e+05,4.731605989328165888e+05,1.428675767978811928e+05,7.166817943061336409e+05,2.421310434866271098e+05,6.308807829089957522e+05,1.904900976663022884e+05,7.467156479002712294e+05,2.432325203032428108e+05,6.483123917070790194e+05,1.894465310227407899e+05,8.665290386709784798e+04,2.181991983209933096e+05,6.916613785247840860e+04,5.707755198712077690e+05,1.713665861076579022e+05,5.557563481360171863e+04,3.528899633595905971e+00,7.240827307445841576e+00,1.039114278809246094e+13,8.433220691244030762e+11,7.597271600512737422e+00,1.039288403209051967e+09,2.352842386165392101e+08,3.807846624383096218e+09,1.768729739740145922e+09,3.629192755048813820e+09,1.520189205541281939e+09,6.387288357245091349e+07
5.555555555555555551e-04,5.766997810070108622e+06,5.760619964517331049e+00,2.662431196534677967e+07,6.218665387638337910e+06,3.081629088017038070e+06,5.720708639471311122e+06,2.728537754289888777e+06,6.621752200853844643e+09,3.351916529901825905e+09,6.121971064195048332e+09,2.981090747341625214e+09,1.264450261038005911e+07,5.930760320353362709e+06,1.148094607375961915e+07,5.189183201397162862e+06,1.210011298546531005e+06,2.046758862592702964e+06,1.097620902477240888e+06,2.851324612607616931e+06,1.613348357994101942e+06,2.729011749014532194e+06,1.463494500290043885e+06,2.433519662854306865e+06,1.317789850316819036e+06,2.305116022739395034e+06,1.185373005682114977e+06,7.838990866780949291e+05,1.275270936882345937e+06,7.177683826826276490e+05,2.198329084900511894e+06,1.151389738412122009e+06,6.593641827302746242e+05,6.003408361181361563e+00,7.772323383788810602e+00,1.038247374723694922e+13,8.259809139930656738e+11,7.809053522488463628e+00,1.038618426038076997e+09,2.056261471652365029e+08,4.238601801919339180e+09,3.258533341092547894e+09,4.218665137337917805e+09,3.126752639870207787e+09,3.983845294246856868e+07
8.333333333333333868e-04,1.190751934889264032e+07,6.257995973670205991e+00,4.486024674198386818e+07,9.522923873708417639e+06,5.892781955644872971e+06,9.019896545025916770e+06,5.471228044199203141e+06,1.086094543615630913e+10,6.966739963746388435e+09,1.035491440443051910e+10,6.509133743647921562e+09,1.683729491401128843e+07,9.477458326037146151e+06,1.566666657561622933e+07,8.646408776599707082e+06,2.892450168031387962e+06,4.014620265018975828e+06,2.739971210715916939e+06,5.478930269318137318e+06,3.856600128262151964e+06,5.352826887086411007e+06,3.653294856890664902e+06,4.230603122150075622e+06,2.850068603439094033e+06,4.099546698004066013e+06,2.680848187153256033e+06,2.093620524003898026e+06,2.805389145603504963e+06,1.996520861382057890e+06,3.990114152203474194e+06,2.644771613795347046e+06,1.907953892227371922e+06,6.342866136858054560e+00,6.920369251060281002e+00,1.037398990465216992e+13,8.090105775200450439e+11,6.919251264335286145e+00,1.037676282226711035e+09,1.752329228394375145e+08,4.218123950135189056e+09,3.866747487184679031e+09,4.218805494681424141e+09,3.815008851787372112e+09,2.274685688686263934e+07
1.111111111111110893e-03,1.798961883238675073e+07,5.837575641791950432e+00,6.101710829211629927e+07,1.228810652057261020e+07,8.523281228197526187e+06,1.178647403912064061e+07,8.080209396602592431e+06,1.504068494439854050e+10,1.094638896979114914e+10,1.453678775519957924e+10,1.045670941553429985e+10,1.916657804629670084e+07,1.168845808341784030e+07,1.799708884474867955e+07,1.083865676781181060e+07,4.833111711510552093e+06,6.053723585503338836e+06,4.665015027775391005e+06,8.196345647137816064e+06,6.444148788638571277e+06,8.071631246876657940e+06,6.220019882557989098e+06,5.977678958838788792e+06,4.513341941161275841e+06,5.847513245686394162e+06,4.330693622101087123e+06,3.677645187627098989e+06,4.469514453936450183e+06,3.567830910500586033e+06,5.738971896151058376e+06,4.295462689742276445e+06,3.466661496415150817e+06,5.863119083505478280e+00,5.995913011790709568e+00,1.036568701521074023e+13,7.924028888530850830e+11,5.991979755134149599e+00,1.036773492971169949e+09,1.483048205233902037e+08,4.138722612029187202e+09,4.049717351333302021e+09,4.141439353154786110e+09,4.032074249332179070e+09,1.267690890072469972e+07
1.388888888888888942e-03,2.351914201660050824e+07,5.212341830717280189e+00,7.471066895752726495e+07,1.458045316030804068e+07,1.079761376403460093e+07,1.408029191250221990e+07,1.034875256453366950e+07,1.913654321914598846e+10,1.501138106312982941e+10,1.863527131621781921e+10,1.451152402401667023e+10,2.043692937189320847e+07,1.294781946227806993e+07,1.926825805450668186e+07,1.209468268396647088e+07,6.825251346938825212e+06,8.062297300864290446e+06,6.652164309443995357e+06,1.087272833452595957e+07,9.100334903242509812e+06,1.074972946751330048e+07,8.869552192314282060e+06,7.655345956813545898e+06,6.178298019339507446e+06,7.526255742073007859e+06,5.991472398434590548e+06,5.330063088592056185e+06,6.135537688405712135e+06,5.216112812494833022e+06,7.418790580956120044e+06,5.957305920031452551e+06,5.110819019863728434e+06,5.218540674667613288e+00,5.207211012738195421e+00,1.035756094355073047e+13,7.761493270508496094e+11,5.204066389264626835e+00,1.035916889412871003e+09,1.254822196410939991e+08,4.052891873274325848e+09,4.064164390917724133e+09,4.055340884412352085e+09,4.059336777894402027e+09,7.058122399279136211e+06
1.666666666666666990e-03,2.842703730918693170e+07,4.614111259756739969e+00,8.616116986283090711e+07,1.648121234360368922e+07,1.271369110526327044e+07,1.598211224957939982e+07,1.226376278355040960e+07,2.314671921581285095e+10,1.905437124788747025e+10,2.264768099313584900e+10,1.855232083131663132e+10,2.113147879036534950e+07,1.364775398562528938e+07,1.996319739759078994e+07,1.279420244049911015e+07,8.783971154545435682e+06,1.000622133761784062e+07,8.609819183325357735e+06,1.346318382384897023e+07,1.171196124852420948e+07,1.334162811881420948e+07,1.147975862599758990e+07,9.263557534999091178e+06,7.799643473944664001e+06,9.135363364344064146e+06,7.611935235680282116e+06,6.964660750697454438e+06,7.757786391885825433e+06,6.849821944825253449e+06,9.028794747724751011e+06,7.578671501179612242e+06,6.743640258506012149e+06,4.614515493337657759e+00,4.561366045009603631e+00,1.034960766211077930e+13,7.602416339451807861e+11,4.559035677459332803e+00,1.035096546223909974e+09,1.063980516551721990e+08,3.967697064060626984e+09,4.015980610543010235e+09,3.969725166900824070e+09,4.015628788507662773e+09,3.959296784856779967e+06
1.944444444444443955e-03,3.277015712238515168e+07,4.093448174335022394e+00,9.570975644039973617e+07,1.806117245164472982e+07,1.431612346827849932e+07,1.756281931920951977e+07,1.386638746981544048e+07,2.707247858918125153e+10,2.303615370422682953e+10,2.657529239800003052e+10,2.253459929288111877e+10,2.151462973880469054e+07,1.403630988164821081e+07,2.034653043696374819e+07,1.318280060103021003e+07,1.067974044704516046e+07,1.187620764634623937e+07,1.050582381158095971e+07,1.595532290235587955e+07,1.423965357574794069e+07,1.583494313519659080e+07,1.400776473422135971e+07,1.080477434583147056e+07,9.362844818697188050e+06,1.067730747071415931e+07,9.175330370110822842e+06,8.550161834437735379e+06,9.321725372589237988e+06,8.435519740051239729e+06,1.057146649356517941e+07,9.142804359687501565e+06,8.329534805021411739e+06,4.092348014679153323e+00,4.030319820784225016e+00,1.034182324704050977e+13,7.446718398238470459e+11,4.028565786439757268e+00,1.034304080760364056e+09,9.048374085065187514e+07,3.884105546338592052e+09,3.945600286694090843e+09,3.885796685274845123e+09,3.946660955348350048e+09,2.244143395128132775e+06
2.222222222222221787e-03,3.662881946564611793e+07,3.650164954300088915e+00,1.036812538600057065e+08,1.937854234397818148e+07,1.565543385177873075e+07,1.888072400880526006e+07,1.520613398547381908e+07,3.091551395560134888e+10,2.694326525357535934e+10,3.041988497738151932e+10,2.644298750998614883e+10,2.172830934702758864e+07,1.425353854047458060e+07,2.056029718399821967e+07,1.340009939960896969e+07,1.250404231318053044e+07,1.367132157623317093e+07,1.233072157620909996e+07,1.834783845298253000e+07,1.667205600351906940e+07,1.822842831560298055e+07,1.644096169329644926e+07,1.228172215438015014e+07,1.086441457048081979e+07,1.215485389449710026e+07,1.067739054204919003e+07,1.007676424461090937e+07,1.082390370904121920e+07,9.962620761379150674e+06,1.204961177560967021e+07,1.064547331445040926e+07,9.857134601301757619e+06,3.648847324286494942e+00,3.588119544131252781e+00,1.033420387453308008e+13,7.294322292048983154e+11,3.586766209873685884e+00,1.033534251560124040e+09,7.719791194995804131e+07,3.802254500146030903e+09,3.868065125806938171e+09,3.803689144537806034e+09,3.869461890399711132e+09,1.286394710427693091e+06
2.500000000000000052e-03,4.007712593337410688e+07,3.273416281085935964e+00,1.103528572470034957e+08,2.048054666779457033e+07,1.677689657339897007e+07,1.998311898951018974e+07,1.632800744020342082e+07,3.467757554883798981e+10,3.077178397482304001e+10,3.418327805021681976e+10,3.027290841855437088e+10,2.184883881665106118e+07,1.437619393012412079e+07,2.068086954957246035e+07,1.352279971019813977e+07,1.425526343337881938e+07,1.539275468733480014e+07,1.408258407489342988e+07,2.064227036170075089e+07,1.900701743912738934e+07,2.052367240673546866e+07,1.877677830019823834e+07,1.369708625189152919e+07,1.230477967270031944e+07,1.357071903352792002e+07,1.211828317528058030e+07,1.154257201309934072e+07,1.226477869999191910e+07,1.142896537923623994e+07,1.346597813376398012e+07,1.208687602315831929e+07,1.132401626515053026e+07,3.272225972370248925e+00,3.215617625785820000e+00,1.032674581749173047e+13,7.145153107757739258e+11,3.214549883182097112e+00,1.032783955974097013e+09,6.607857308208908886e+07,3.722156315585585117e+09,3.788939876185010910e+09,3.723392667022466183e+09,3.790318136415637016e+09,7.458863354832840851e+05
