# time,fragdummy,T_RO_O4,NO2,T_O0_NO3,T_O2_NO3,T_O1_NO3,T_O3_NO3,Tuni_O1_O,Tuni_O3_O,Tuni_O2_O,Tuni_O4_O,T_O0_OOH,T_O2_OOH,T_O1_OOH,T_O3_OOH,T_O1_2OH,T_O0_2OH,T_O2_2OH,T_O0_O,T_O2_O,T_O1_O,T_O3_O,TO1_TO1,TO1_TO3,TO1_TO2,TO1_TO4,TO3_TO3,TO3_TO2,TO3_TO4,TO2_TO2,TO2_TO4,TO4_TO4,T_RO_O3,T_RO_O2,O3,TOY,T_RO_O1,OH,NO,T_RO2_O2,T_RO2_O4,T_RO2_O3,T_RO2_O5,HO2
2.777777777777777884e-03,3.075723663672690094e+07,3.153987774361790120e+00,1.291528690882934928e+08,2.328497110858288035e+07,2.057146087931643054e+07,2.247428410751366988e+07,1.977119449175200984e+07,7.156786446531008720e+09,6.407244987318391800e+09,6.937186514327331543e+09,6.185339973948721886e+09,6.290557658109216020e+06,5.359841264557962306e+06,6.000205241284031421e+06,5.088261415716994554e+06,5.489955520548325730e+05,5.826972622529941145e+05,5.350849136266289279e+05,7.870905955226685619e+05,7.319940512271746993e+05,7.769296637087356066e+05,7.134465337835361715e+05,5.240723759801322012e+05,4.757527225455684238e+05,5.125901381396465003e+05,4.603670467954258202e+05,4.477019068407539744e+05,4.716562106969882152e+05,4.378985316523693036e+05,5.046128897879212745e+05,4.579554424005190958e+05,4.297833263227418065e+05,3.146330010046986203e+00,3.136191753678062799e+00,4.784898162753905273e+12,3.002723188010546875e+11,3.128710889767210901e+00,4.785939139588943720e+08,6.847452203245403767e+08,7.189587766345387697e+08,7.230075412299823761e+08,7.206778338381906748e+08,7.247672479935023785e+08,1.573459369578983076e+07
3.055555555555556149e-03,3.384947690169732273e+07,3.031717824202477818e+00,1.410691519952602088e+08,2.526298033495040983e+07,2.256082268187709153e+07,2.445694640400277823e+07,2.176534957368309051e+07,7.872257064795886993e+09,7.126822328215546608e+09,7.654340071567500114e+09,6.906651009089183807e+09,6.636044023799060844e+06,5.707310086646624841e+06,6.346504491219573654e+06,5.436567563524940051e+06,6.111525546262330608e+05,6.446449088950039586e+05,5.973916744507350959e+05,8.694936224943796406e+05,8.148700525974605698e+05,8.595265238467669114e+05,7.965222128191377269e+05,5.752625996020301245e+05,5.272367640280174091e+05,5.639007752365497872e+05,5.119751322282790788e+05,4.994814527922535781e+05,5.232613567285676254e+05,4.898028334859955939e+05,5.560442236305777915e+05,5.096849241856752778e+05,4.818126846337976749e+05,3.024516338967340179e+00,3.013920097887043958e+00,4.783468456897557617e+12,2.974126044155413208e+11,3.006962176425120870e+00,4.784454145458803773e+08,6.648847490102256536e+08,7.119935110617107153e+08,7.161500139423838854e+08,7.136410193586512804e+08,7.178551932460662127e+08,1.419285970549492911e+07
3.333333333333333981e-03,3.682226704982273281e+07,2.915056907656313090e+00,1.525299684018655121e+08,2.716527878846966848e+07,2.447438297361826897e+07,2.636357693536971882e+07,2.368340437837092951e+07,8.580795710348522186e+09,7.839555881428152084e+09,8.364492137136436462e+09,7.621058494889771461e+09,6.944809645182660781e+06,6.017903341867229901e+06,6.655973396233802661e+06,5.747890455270336941e+06,6.721256693609117065e+05,7.053971901630950160e+05,6.585079935824179556e+05,9.503126249796564225e+05,8.961675368913204875e+05,9.405295635258230614e+05,8.780106363042612793e+05,6.254656962221004069e+05,5.777370819466357352e+05,6.142181927670201985e+05,5.625940583738434361e+05,5.502807517771939747e+05,5.738766723321850877e+05,5.407214428593759658e+05,6.064762224216363393e+05,5.604191181273699040e+05,5.328508846340090968e+05,2.908323802421076021e+00,2.897460272815805205e+00,4.782052786238030273e+12,2.945809787904577026e+11,2.890982187749528975e+00,4.782989030417612195e+08,6.457833885223050117e+08,7.050947842542829514e+08,7.093243090099270344e+08,7.066747539236646891e+08,7.109664765173839331e+08,1.281491450716483966e+07
3.611111111111110945e-03,3.968111880637539923e+07,2.803794377416526817e+00,1.635556433367620111e+08,2.899527923095253110e+07,2.631548907742891088e+07,2.819761433368685097e+07,2.552871020780760050e+07,9.282468773091320038e+09,8.545487395144204140e+09,9.067712964389642715e+09,8.328600184640915871e+09,7.221030424671129324e+06,6.295800185782518238e+06,6.932803629388129339e+06,6.026421320323681459e+06,7.319342054400729248e+05,7.649760764028694248e+05,7.184529507987082470e+05,1.029576293355638045e+06,9.759122496830545133e+05,1.019968076539312024e+06,9.579372439409829676e+05,6.747005927581823198e+05,6.272707793829303700e+05,6.635616953886996489e+05,6.122407411537279841e+05,6.001150635793269612e+05,6.235196349328489741e+05,5.906694256614377955e+05,6.559285707201409386e+05,6.101753153227732982e+05,5.829127977365915431e+05,2.797509397388964203e+00,2.786482921366363108e+00,4.780651004986264648e+12,2.917771484082359009e+11,2.780445683705615068e+00,4.781542997727636099e+08,6.274072638133610487e+08,6.982622922858837843e+08,7.025475574639561176e+08,6.997784433083068132e+08,7.041259247254011631e+08,1.158216036693839915e+07
3.888888888888889211e-03,4.243130069283962995e+07,2.697667026987316863e+00,1.741655813161663115e+08,3.075622140951295942e+07,2.808734956252013892e+07,2.996232181775701046e+07,2.730449187068815902e+07,9.977342320325681686e+09,9.244669548006694794e+09,9.764072204744964600e+09,9.029329535869834900e+09,7.468379178555830382e+06,6.544682384373347275e+06,7.180681369145376608e+06,6.275854401396808214e+06,7.905988179479561513e+05,8.234038400826923316e+05,7.772473827286742162e+05,1.107313764599914895e+06,1.054131731084296945e+06,1.097871759510983946e+06,1.036329817900703056e+06,7.229858978146797745e+05,6.758554755210257135e+05,7.119502407206018688e+05,6.609329514961640816e+05,6.490010072239069268e+05,6.722082114504795754e+05,6.396635501140640117e+05,7.044205770860346965e+05,6.589716359419435030e+05,6.320153424113868969e+05,2.691800670877781965e+00,2.680679792413854123e+00,4.779262969025827148e+12,2.890008233262659912e+11,2.675048096337082182e+00,4.780115322101604939e+08,6.097240340233544111e+08,6.914956941533641815e+08,6.958262079224759340e+08,6.929514787176712751e+08,6.973426516674821377e+08,1.047822505869575031e+07
4.166666666666666609e-03,4.507781278430295736e+07,2.596405445822690172e+00,1.843782476655639112e+08,3.245118132313489169e+07,2.979302324135280028e+07,3.166079670758479089e+07,2.901382745224802941e+07,1.066548206097549057e+10,9.937159176330236435e+09,1.045363889520709038e+10,9.723305761387407303e+09,7.690089239380460232e+06,6.767793714011024684e+06,7.402851289682869799e+06,6.499444812412129715e+06,8.481404627801220631e+05,8.807026127187565435e+05,8.349125568828805117e+05,1.183554028998892987e+06,1.130853922288435046e+06,1.174270121128361905e+06,1.113216714863471920e+06,7.703399011405120837e+05,7.235088098222052213e+05,7.594024413131822366e+05,7.086885877544949763e+05,6.969555646642188076e+05,7.199603637078634929e+05,6.877210561462737387e+05,7.519711785910018953e+05,7.068263023144952022e+05,6.801760180617072619e+05,2.590926962738536954e+00,2.579762992565723057e+00,4.777888535889986328e+12,2.862517171034915161e+11,2.574504819167174219e+00,4.778705346475847960e+08,5.927029236101142168e+08,6.847946146931599379e+08,6.891627537406892776e+08,6.861932405271487236e+08,6.906199798744331598e+08,9.488689807916387916e+06
4.444444444444443573e-03,4.762538967824357003e+07,2.499749450153228914e+00,1.942111954038102031e+08,3.408308016049692035e+07,3.143542065873971954e+07,3.329597958597373962e+07,3.065964664847178012e+07,1.134695331335864067e+10,1.062301474528743935e+10,1.113648144872451973e+10,1.041059014615612030e+10,7.889009760906305164e+06,6.967993836191396229e+06,7.602172188846356235e+06,6.700062104572739452e+06,9.045800128995426930e+05,9.368942251906215679e+05,8.914696873575987993e+05,1.258325713968147058e+06,1.206106653912073933e+06,1.249192269230137113e+06,1.188626220290281111e+06,8.167805737666162895e+05,7.702482592978772009e+05,8.059365671535874717e+05,7.555254100256132660e+05,7.439957132206396200e+05,7.667938676056812983e+05,7.348592039216724224e+05,7.985989457166997017e+05,7.537573749667328084e+05,7.274123692338737892e+05,2.494629475479023029e+00,2.483463668288815818e+00,4.776527564739232422e+12,2.835295467305695190e+11,2.478549933935693783e+00,4.777312475500978827e+08,5.763146775425060987e+08,6.781586485300254822e+08,6.825581886055141687e+08,6.795031005871442556e+08,6.839590702491565943e+08,8.600846654207736254e+06
4.722222222222222272e-03,5.007851251994910091e+07,2.407452661980162834e+00,2.036811063439249098e+08,3.565469279106371105e+07,3.301730970331668109e+07,3.487066298837889731e+07,3.224473537420751154e+07,1.202182097700793076e+10,1.130229537214179993e+10,1.181266764666526031e+10,1.109124465862635040e+10,8.067653777205696329e+06,7.147805860054022633e+06,7.781165316008991562e+06,6.880237894796761684e+06,9.599381145744047826e+05,9.920001509639356518e+05,9.469397560378310736e+05,1.331657005096368026e+06,1.279917454312111950e+06,1.322666835103128105e+06,1.262586310027105035e+06,8.623255688558666734e+05,8.160910695930919610e+05,8.515705486619409639e+05,8.014609423400663072e+05,7.901382861517068231e+05,8.127262461733535165e+05,7.810951051512050908e+05,8.443220875193048269e+05,7.997826567279762821e+05,7.737417875418056501e+05,2.402663966832264908e+00,2.391530591221552093e+00,4.775179916339284180e+12,2.808340325638792725e+11,2.386934837635600992e+00,4.775936168649998903e+08,5.605314927991069555e+08,6.715873641168197393e+08,6.760129076579595804e+08,6.728804241891138554e+08,6.773602536779975891e+08,7.803485586964319460e+06
5.000000000000000104e-03,5.244142339172268659e+07,2.319283327714463994e+00,2.128038354292367101e+08,3.716865578735567629e+07,3.454132240074370801e+07,3.638749960109872371e+07,3.377174230693297088e+07,1.269014950840199089e+10,1.197506042144115067e+10,1.248226463314299965e+10,1.176533140579463959e+10,8.228239979813705198e+06,7.309457947633327916e+06,7.942056373157290742e+06,7.042207633118392900e+06,1.014235131450776011e+06,1.046041486996180960e+06,1.001343445332232048e+06,1.403575617666543927e+06,1.352313475015966920e+06,1.394721948023281060e+06,1.335124560618133051e+06,9.069922232090941397e+05,8.610542279582779156e+05,8.963219801233661128e+05,8.465124362936225953e+05,8.353999168015689356e+05,8.577747443906242261e+05,8.264456577542175073e+05,8.891584570064850850e+05,8.449196582056278130e+05,8.191814368079482811e+05,2.314800917994701113e+00,2.303728800918707798e+00,4.773845453039503906e+12,2.781648982631597290e+11,2.299426922241511129e+00,4.774575933810753226e+08,5.453269444746309519e+08,6.650803074792906046e+08,6.695270421802706718e+08,6.663245718008065224e+08,6.708235227977963686e+08,7.086708822156041861e+06
5.277777777777777936e-03,5.471813977317857742e+07,2.235023877775140999e+00,2.215944545178343058e+08,3.862747498887918890e+07,3.600996186304937303e+07,3.784900998093642294e+07,3.524318584345289320e+07,1.335200290024445915e+10,1.264136931469074059e+10,1.314533891097006035e+10,1.243291240150908089e+10,8.372729060195589438e+06,7.454919604079889134e+06,8.086812044280274771e+06,7.187947063952698372e+06,1.067491121405581944e+06,1.099038948695648927e+06,1.054701112170286942e+06,1.474108787194709061e+06,1.423321459858871996e+06,1.465385228534295922e+06,1.406268114635338075e+06,9.507975593438149663e+05,9.051544520703211892e+05,9.402081234914192464e+05,8.906968575261695078e+05,8.797970140424683923e+05,9.019563196955268504e+05,8.709275188943808898e+05,9.331255566819449887e+05,8.891855859588254243e+05,8.637482236912305234e+05,2.230824880811081101e+00,2.219838349155978108e+00,4.772524038751744141e+12,2.755218707324354858e+11,2.215808351296308043e+00,4.773231321568571925e+08,5.306759128058468103e+08,6.586370055615680218e+08,6.631005873134200573e+08,6.598349005859733820e+08,6.643487163701589108e+08,6.441768998613464646e+06
5.555555555555555768e-03,5.691246832941935956e+07,2.154470105253317946e+00,2.300672943688355088e+08,4.003353262869355083e+07,3.742560904435230792e+07,3.925758981981176883e+07,3.666146094384425133e+07,1.400744466388773918e+10,1.330128142360890007e+10,1.380195633902961922e+10,1.309404945363422012e+10,8.502855351591974497e+06,7.585933315564187244e+06,8.217171793548445217e+06,7.319204018955197185e+06,1.119725826162406942e+06,1.151012870328034973e+06,1.107032777720326092e+06,1.543283267504095100e+06,1.492967731138288043e+06,1.534683788989763008e+06,1.476043666969161946e+06,9.937582880611605942e+05,9.484081852096073562e+05,9.832459125003853114e+05,9.340308809960617218e+05,9.233457500036815181e+05,9.452876386843762593e+05,9.145570927732624114e+05,9.762405442173283082e+05,9.325973393073077314e+05,9.074587855539077427e+05,2.150533597739192171e+00,2.139653152369358935e+00,4.771215538929580078e+12,2.729046800638870850e+11,2.135874940420606993e+00,4.771901920176795721e+08,5.165545131944615841e+08,6.522569691734946966e+08,6.567334536924794912e+08,6.534107657258435488e+08,6.579355907705874443e+08,5.860928210485518910e+06
5.833333333333333599e-03,5.902801782546765357e+07,2.077430267978023881e+00,2.382359844790594876e+08,4.138909404636915028e+07,3.879052919168452173e+07,4.061551678029967099e+07,3.802884568991688639e+07,1.465653781451885986e+10,1.395485599861710930e+10,1.445218213087918091e+10,1.374880409850031090e+10,8.620154403191378340e+06,7.704042141338335350e+06,8.334675570496602915e+06,7.437526142916877754e+06,1.170958666312150890e+06,1.201983207699751016e+06,1.158358123474187916e+06,1.611125332083181012e+06,1.561278182974772062e+06,1.602644237130902009e+06,1.544477459608071949e+06,1.035890811423889943e+06,9.908315942767795641e+05,1.025451957030071993e+06,9.765308898863722570e+05,9.660620530923922779e+05,9.877850764999298844e+05,9.573505245211836882e+05,1.018520238216183963e+06,9.751715106208081124e+05,9.503294852334205061e+05,2.073737097866283019e+00,2.062979946646981144e+00,4.769919820547917969e+12,2.703130594843514099e+11,2.059435136715009218e+00,4.770587351153324842e+08,5.029400298126692176e+08,6.459396955742619038e+08,6.504254907312126160e+08,6.470515215638227463e+08,6.515838497075028419e+08,5.337335121336714365e+06
6.111111111111111431e-03,6.106821115085908026e+07,2.003724215867254799e+00,2.461134907315647900e+08,4.269631401118108630e+07,4.010687796364680678e+07,4.192495692787440866e+07,3.934750751014480740e+07,1.529934485876453972e+10,1.460215211435302925e+10,1.509608085441947937e+10,1.439723755599168015e+10,8.725987031707283109e+06,7.810613794084974565e+06,8.440687971603745595e+06,7.544285087820821442e+06,1.221208738966830075e+06,1.251969541918683099e+06,1.208696490213376936e+06,1.677660777102363063e+06,1.628278278183710994e+06,1.669292681100911926e+06,1.611595280260100961e+06,1.077211226077676984e+06,1.032440569300509058e+06,1.066842547673868015e+06,1.018212976205697050e+06,1.007961603662595036e+06,1.029464717574369977e+06,9.993236969458033564e+05,1.059981124039599905e+06,1.016924387165906955e+06,9.923764088815059513e+05,2.000256835106815956e+00,1.989637336363619946e+00,4.768636752082984375e+12,2.677467453041744080e+11,1.986309088655195954e+00,4.769287265430065989e+08,4.898108528555871248e+08,6.396846707340404987e+08,6.441764990177315474e+08,6.407565225951490402e+08,6.452931582180013657e+08,4.864917755743918009e+06
6.388888888888889263e-03,6.303629649843391776e+07,1.933182574389967101e+00,2.537121509242790043e+08,4.395724267855425179e+07,4.137670721898996085e+07,4.318797078454834223e+07,4.061950906675416976e+07,1.593592778441382027e+10,1.524322862504805946e+10,1.573371643248413086e+10,1.503941069510807991e+10,8.821560319795373827e+06,7.906861672744276002e+06,8.536419331249902025e+06,7.640697641776884906e+06,1.270494816946089035e+06,1.300991083753092913e+06,1.258066878508239985e+06,1.742914925425308058e+06,1.693993047190679004e+06,1.734654735256840941e+06,1.677422463018415961e+06,1.117735326856900007e+06,1.073250723880375968e+06,1.107433660467599984e+06,1.059092942323043011e+06,1.049059831273790915e+06,1.070342357186153997e+06,1.040492228872844018e+06,1.100639359667578945e+06,1.057871953764582984e+06,1.033615365396884037e+06,1.929924886911587922e+00,1.919454927218132045e+00,4.767366203492652344e+12,2.652054768681770020e+11,1.916327797684270973e+00,4.768001339985473156e+08,4.771464193268733025e+08,6.334913713137700558e+08,6.379862382544291019e+08,6.345251243215796947e+08,6.390631505177361965e+08,4.438289886922883801e+06
