# time,fragdummy,T_RO_O4,NO2,T_O0_NO3,T_O2_NO3,T_O1_NO3,T_O3_NO3,Tuni_O1_O,Tuni_O3_O,Tuni_O2_O,Tuni_O4_O,T_O0_OOH,T_O2_OOH,T_O1_OOH,T_O3_OOH,T_O1_2OH,T_O0_2OH,T_O2_2OH,T_O0_O,T_O2_O,T_O1_O,T_O3_O,TO1_TO1,TO1_TO3,TO1_TO2,TO1_TO4,TO3_TO3,TO3_TO2,TO3_TO4,TO2_TO2,TO2_TO4,TO4_TO4,T_RO_O3,T_RO_O2,O3,TOY,T_RO_O1,OH,NO,T_RO2_O2,T_RO2_O4,T_RO2_O3,T_RO2_O5,HO2
2.777777777777777884e-03,2.597411579870136082e+07,2.642986509509317017e+00,1.061317182434751987e+08,1.909287056350547075e+07,1.685575845802668110e+07,1.851809038819408044e+07,1.628775766205086932e+07,7.250465496480927467e+09,6.487457647663740158e+09,7.058692171244432449e+09,6.293423964219141960e+09,1.096208488026437908e+07,9.328982838721215725e+06,1.052171766988272965e+07,8.916807474725060165e+06,5.639325521810966311e+05,6.006015116590346443e+05,5.517249147552715149e+05,8.094560538148165215e+05,7.519100509009072557e+05,8.008019956572473748e+05,7.356332014040468493e+05,5.379477105994534213e+05,4.882454993489367771e+05,5.281202223961312557e+05,4.747580662805201719e+05,4.592007528922460042e+05,4.849352498858604813e+05,4.507416016902498086e+05,5.211242671067749034e+05,4.727635844217439881e+05,4.436020040712581831e+05,2.637347895726989133e+00,2.630721735086777979e+00,4.184702850774924805e+12,3.498193190889982300e+11,2.625239544896893040e+00,4.185956505308157802e+08,5.531138046847479343e+08,7.324493693090022802e+08,7.358276314444183111e+08,7.339789161799663305e+08,7.374008199915772676e+08,2.685600774661947042e+07
3.055555555555556149e-03,2.856500033120048046e+07,2.539862798781550079e+00,1.159344751391475946e+08,2.072111182309154049e+07,1.849170804421108961e+07,2.014966881183085963e+07,1.792715949412244931e+07,7.979781231698064804e+09,7.220226484723655701e+09,7.789502536805452347e+09,7.027739010120417595e+09,1.156260771068236046e+07,9.932347774103902280e+06,1.112347158929447085e+07,9.521445878567853943e+06,6.283960988109442405e+05,6.648927767685708823e+05,6.163244872986036353e+05,8.950024198097997578e+05,8.378614442727450514e+05,8.865236803410414141e+05,8.217659626560260076e+05,5.911381800322398776e+05,5.416878017572452081e+05,5.814197011580980616e+05,5.283131390844566049e+05,5.128960808251359267e+05,5.384870776555188932e+05,5.045502338755244273e+05,5.745329786293781362e+05,5.264284137205802836e+05,4.975241796118469792e+05,2.534592431271592172e+00,2.527442016524979795e+00,4.183245323825859863e+12,3.469038432782382812e+11,2.522369145264114820e+00,4.184415468099116087e+08,5.367758766875969172e+08,7.261906132026292086e+08,7.297096987978340387e+08,7.276510939815256596e+08,7.312270384076230526e+08,2.417791874769518152e+07
3.333333333333333981e-03,3.105521695140061900e+07,2.441618745118380840e+00,1.253682078399818987e+08,2.228795143765752017e+07,2.006628806795030087e+07,2.171960262505963817e+07,1.950496102028517053e+07,8.702863942609266281e+09,7.946881651653676987e+09,8.514013064216699600e+09,7.755880750426232338e+09,1.209886018059902079e+07,1.047124880592692085e+07,1.166078329026098922e+07,1.006144969774935022e+07,6.917801740802865243e+05,7.280897895423660520e+05,6.798382343958832789e+05,9.790990390531428857e+05,9.223735425329876598e+05,9.707863619467485696e+05,9.064509566825577058e+05,6.434233606518153101e+05,5.942312952770779375e+05,6.338081280485833995e+05,5.809641273565839510e+05,5.656991635741681093e+05,5.911343274732980644e+05,5.574613423965914408e+05,6.270248556913314387e+05,5.791833705792994006e+05,5.505435349269701401e+05,2.436717202096522872e+00,2.429222463763934137e+00,4.181800443418428223e+12,3.440136913508425293e+11,2.424521965426344128e+00,4.182895975107129216e+08,5.210529890090659857e+08,7.199833412811994553e+08,7.236048246600264311e+08,7.213791960882090330e+08,7.250603813026634455e+08,2.178628649125384167e+07
3.611111111111110945e-03,3.344954541234657913e+07,2.348042649185976050e+00,1.344489254653216898e+08,2.379608348797950894e+07,2.158212698053681105e+07,2.323060698501835018e+07,2.102379729729649052e+07,9.419765163062498093e+09,8.667446659551078796e+09,9.232279538065767288e+09,8.477870456210247993e+09,1.257814512753999047e+07,1.095298253674042039e+07,1.214098125702611916e+07,1.054413619281388074e+07,7.540990155936367810e+05,7.902098471256068442e+05,7.422802946628264617e+05,1.061768343624937115e+06,1.005465329153847997e+06,1.053613103334045038e+06,9.897070349707950372e+05,6.948184112819271395e+05,6.458889991124022054e+05,6.853010569544414757e+05,6.327239711013713386e+05,6.176208630033669760e+05,6.428904097433856223e+05,6.094857036727981176e+05,6.786158492949722568e+05,6.310417872970654862e+05,6.026707610579521861e+05,2.343489275259416083e+00,2.335754579076803061e+00,4.180368091436273926e+12,3.411486237136085815e+11,2.331393443996597981e+00,4.181396916114460230e+08,5.059184597838475108e+08,7.138276416534143686e+08,7.175311512380449772e+08,7.151629370323065519e+08,7.189253063481086493e+08,1.964861632731207833e+07
3.888888888888889211e-03,3.575253072721932828e+07,2.258886642848489057e+00,1.431919461994821131e+08,2.524807063645976037e+07,2.304175153025924042e+07,2.468526349190745875e+07,2.248620943688812107e+07,1.013053648182609940e+10,9.381956854410993576e+09,9.944357440715158463e+09,9.193745107191144943e+09,1.300689168494853936e+07,1.138398391911707073e+07,1.257051619560804032e+07,1.097596087404928915e+07,8.153684507401492447e+05,8.512707190981984604e+05,8.036667343897357350e+05,1.143033448304164922e+06,1.087157907320339000e+06,1.135027597275549080e+06,1.071555619240608998e+06,7.453383074267623015e+05,6.966746403715359047e+05,7.359138242131082807e+05,6.836065969754108228e+05,6.686736473350478336e+05,6.937694105996489525e+05,6.606359827391792787e+05,7.293216584103520727e+05,6.820179510736175580e+05,6.539187210618752288e+05,2.254655382587451129e+00,2.246752336952947182e+00,4.178948151015714844e+12,3.383084036756027832e+11,2.242701025314647989e+00,4.179917289029828906e+08,4.913467587050036788e+08,7.077235369319097996e+08,7.114959432296655178e+08,7.090019992309355736e+08,7.128311914047460556e+08,1.773627458650480956e+07
4.166666666666666609e-03,3.796846832003060728e+07,2.173902726067331148e+00,1.516118776426359117e+08,2.664635074908160046e+07,2.444757655831998959e+07,2.608602705394509062e+07,2.389462822352952138e+07,1.083522948014963913e+10,1.009045249300330925e+10,1.065030192373496056e+10,9.903547818392478943e+09,1.339076439528260008e+07,1.176992765232582949e+07,1.295507083149456047e+07,1.136261682264171913e+07,8.756048228657222353e+05,9.112901976378359832e+05,8.640142359432288213e+05,1.222917546704269014e+06,1.167473068159789080e+06,1.215053566674266011e+06,1.152018952646937920e+06,7.949978337963653030e+05,7.466021331855230965e+05,7.856615445157629438e+05,7.336262010867990321e+05,7.188705526291943388e+05,7.437855732153450372e+05,7.109254963362773415e+05,7.791577292910714168e+05,7.321263885895531857e+05,7.043010138316396624e+05,2.169967509140329209e+00,2.161950950067240029e+00,4.177540506528799805e+12,3.354927973670512695e+11,2.158182973970105056e+00,4.178456194140202999e+08,4.773135397724882960e+08,7.016709905870801210e+08,7.055023923348822594e+08,7.028960394572396278e+08,7.067818146944969893e+08,1.602402232605992071e+07
4.444444444444443573e-03,4.010141085355331749e+07,2.092854371810008107e+00,1.597226337706724107e+08,2.799324334007326886e+07,2.580190513474183157e+07,2.743523254883299023e+07,2.525137217896386981e+07,1.153389567608819008e+10,1.079297611632365036e+10,1.135016778445052910e+10,1.060732425808194923e+10,1.373475833586443029e+07,1.211582048537061922e+07,1.329965560033199005e+07,1.170912666174560040e+07,9.348245878600120777e+05,9.702859299245039001e+05,9.233396098959941883e+05,1.301443683246389031e+06,1.246432752857856918e+06,1.293714541102922987e+06,1.231119449286143063e+06,8.438115781590774423e+05,7.956853804384848336e+05,8.345591079046085943e+05,7.827969810103013879e+05,7.682247907681032084e+05,7.929531022353859153e+05,7.603677503884847974e+05,8.281392556465313537e+05,7.813816005980465561e+05,7.538314407750489190e+05,2.089190806972160086e+00,2.081105193019626931e+00,4.176145043566774902e+12,3.327015736636156006e+11,2.077596751383233187e+00,4.177012824087769985e+08,4.637956130267161131e+08,6.956699138957138062e+08,6.995521086724874973e+08,6.968446930586835146e+08,7.007788298025807142e+08,1.448959856241090037e+07
4.722222222222222272e-03,4.215518164671084285e+07,2.015519613858978154e+00,1.675374636477484107e+08,2.929095573477441072e+07,2.710693218181429058e+07,2.873510117695708945e+07,2.655865056439454108e+07,1.222658647567550087e+10,1.148957150108860016e+10,1.204400944628038979e+10,1.130512126550045013e+10,1.404328198439712077e+07,1.242608294833740033e+07,1.360869197919693030e+07,1.201992447074164078e+07,9.930441554116270272e+05,1.028275353700381005e+06,9.816596075549931265e+05,1.378634662889641011e+06,1.324058840998813044e+06,1.371033770883848891e+06,1.308879444233617978e+06,8.917939264747870620e+05,8.439381936279139481e+05,8.826211777282741386e+05,8.311330319512588903e+05,8.167495934253705200e+05,8.412860862796998117e+05,8.089762599631936755e+05,8.762811794451271417e+05,8.297979607036126545e+05,8.025238016773831332e+05,2.012105396700185178e+00,2.003987707273055197e+00,4.174761648923971191e+12,3.299345041164617920e+11,2.000717368957039000e+00,4.175586453468713164e+08,4.507708966943117976e+08,6.897201725884996653e+08,6.936460404901586771e+08,6.908475773954241276e+08,6.948230455409486294e+08,1.311335377964718081e+07
5.000000000000000104e-03,4.413338945975221694e+07,1.941691228094930999e+00,1.750689831442193091e+08,3.054158892434654012e+07,2.836474916787581146e+07,2.998774648253984004e+07,2.781856795612720028e+07,1.291335313043950081e+10,1.218028319758481979e+10,1.273188094225720978e+10,1.199698628190473938e+10,1.432022941883642972e+07,1.270462103678251989e+07,1.388608507107805088e+07,1.229892777228418924e+07,1.050279820778359892e+06,1.085275671086489921e+06,1.038990844112199033e+06,1.454513012271268992e+06,1.400373059592505917e+06,1.447034192177837016e+06,1.385321091078110039e+06,9.389590591821394628e+05,8.913742568243556889e+05,9.298621894344682805e+05,8.786483036111817928e+05,8.644581434577046894e+05,8.887984643257061252e+05,8.567644734340925934e+05,9.235981922341225436e+05,8.773896746540144086e+05,8.503918116197750205e+05,1.938506115889413017e+00,1.930387419418023054e+00,4.173390210582054199e+12,3.271913628877617798e+11,1.927335848366557025e+00,4.174176429206737280e+08,4.382183643248919249e+08,6.838215928590691090e+08,6.877848200275619030e+08,6.849042947874538898e+08,6.889149025213142633e+08,1.187792942308003083e+07
5.277777777777777936e-03,4.603944289977064729e+07,1.871175978926876926e+00,1.823292066100122929e+08,3.174714311319072172e+07,2.957734902058035135e+07,3.119518004660423845e+07,2.903312920750303939e+07,1.359424670057744026e+10,1.286515629126131058e+10,1.341383590129286003e+10,1.268296708711976051e+10,1.456904326065751910e+07,1.295488889125796966e+07,1.413528686640916020e+07,1.254960051267324947e+07,1.106547731077783043e+06,1.141303837049098918e+06,1.095349763442928903e+06,1.529100960801200010e+06,1.475396938128497917e+06,1.521738411606016103e+06,1.460466314986164914e+06,9.853209484945940785e+05,9.380071078031874495e+05,9.762963500843158690e+05,9.253565801085686544e+05,9.113635397718459135e+05,9.355040090131273028e+05,9.037457360716389958e+05,9.701047368907758500e+05,9.241707624467740534e+05,8.974490632994971238e+05,1.868201633228548042e+00,1.860108104783890992e+00,4.172030617694642090e+12,3.244719266910706787e+11,1.857257821299532985e+00,4.172782161965293288e+08,4.261179920021098852e+08,6.779739666754530668e+08,6.819688989838348627e+08,6.790144350653625727e+08,6.830546550525205135e+08,1.076797804957824945e+07
5.555555555555555768e-03,4.787656391632176936e+07,1.803793617676703986e+00,1.893295774701389074e+08,3.290952296929436177e+07,3.074663096279465035e+07,3.235931686476530880e+07,3.020424438187101111e+07,1.426931802310931969e+10,1.354423625467918968e+10,1.408992753682065964e+10,1.336311165495945930e+10,1.479276958775551990e+07,1.317994356527649984e+07,1.435935141993561946e+07,1.277500809607896954e+07,1.161863865609822096e+06,1.196376553858200088e+06,1.150752619350553956e+06,1.602420430138390046e+06,1.549151782339494908e+06,1.595168698861157056e+06,1.534336787695070961e+06,1.030893356567278970e+06,9.838501264514164068e+05,1.021937638483454008e+06,9.712714691659188829e+05,9.574787759215338156e+05,9.814163169859112240e+05,9.499332693829570198e+05,1.015815009733448038e+06,9.701550494655269431e+05,9.437090071252667112e+05,1.801013418739249916e+00,1.792967094977027998e+00,4.170682760572243164e+12,3.217759747360228882e+11,1.790302267948510107e+00,4.171403118583905101e+08,4.144507073511363864e+08,6.721770564349603653e+08,6.761986061203657389e+08,6.731775777817448378e+08,6.772424443425521851e+08,9.769919003170730546e+06
5.833333333333333599e-03,4.964780027749785781e+07,1.739375866568166007e+00,1.960809974233048856e+08,3.403054259076095372e+07,3.187440517069227993e+07,3.348198042555848137e+07,3.133373351537536085e+07,1.493861768438640976e+10,1.421756884008670998e+10,1.476020863749883080e+10,1.403746805836675072e+10,1.499410587860332057e+07,1.338249289010230079e+07,1.456098301430618949e+07,1.297786547621445917e+07,1.216244022589650936e+06,1.250510268304087920e+06,1.205215463938706089e+06,1.674493027695792029e+06,1.621658656511873938e+06,1.667346982996440958e+06,1.606953912009142106e+06,1.075689834411212942e+06,1.028916526725600008e+06,1.066799805837543914e+06,1.016406395437623025e+06,1.002816725077582058e+06,1.026548802570475033e+06,9.953401574273798615e+05,1.060742962931873975e+06,1.015356161541583017e+06,9.891849388914474985e+05,1.736774734032829892e+00,1.728794117751123016e+00,4.169346530667509766e+12,3.191032886768391113e+11,1.726300383406681904e+00,4.170038815445296168e+08,4.031983408743085861e+08,6.664305990316390991e+08,6.704741754345855713e+08,6.673932941289545298e+08,6.714783311007587910e+08,8.871725010364416987e+06
6.111111111111111431e-03,5.135603705683313310e+07,1.677765462745782976e+00,2.025938541774249971e+08,3.511193020254039019e+07,3.296239722354371101e+07,3.456490750543867052e+07,3.242333116577864066e+07,1.560219599640379906e+10,1.488519999351197052e+10,1.542473155970144081e+10,1.470608439818541908e+10,1.517544290536528081e+07,1.356493732928860933e+07,1.474257823601624928e+07,1.316057920172394998e+07,1.269703809350227006e+06,1.303721170414552093e+06,1.258754139571025968e+06,1.745340042456160998e+06,1.692938370422388893e+06,1.738294850715050008e+06,1.678338811079371953e+06,1.119723721447072923e+06,1.073219350687328028e+06,1.110896376852059038e+06,1.060774596010528039e+06,1.047390128520081053e+06,1.070914693341132952e+06,1.039979336755965953e+06,1.104902307164536091e+06,1.059787521996302065e+06,1.033889991177067044e+06,1.675329692604595078e+00,1.667430255450172982e+00,4.168021820560795898e+12,3.164536525641953735e+11,1.665094558877384001e+00,4.168688812665730119e+08,3.923435797252740860e+08,6.607343094080394506e+08,6.647957626926270723e+08,6.616611486024823189e+08,6.657623125446206331e+08,8.062735659051598981e+06
6.388888888888889263e-03,5.300400720320188254e+07,1.618815281380951987e+00,2.088780477448703945e+08,3.615533259730964154e+07,3.401225233977262676e+07,3.560975269621373713e+07,3.347469073825595900e+07,1.626010297643460083e+10,1.554717578255586052e+10,1.608354822156001091e+10,1.536900874532531929e+10,1.533890136913038045e+07,1.372940660247091018e+07,1.490626276331046969e+07,1.332528419992027991e+07,1.322258634791898075e+06,1.356025193142704898e+06,1.311384272994749015e+06,1.814982442354534985e+06,1.763011469271000009e+06,1.808033545953941997e+06,1.748512320568225114e+06,1.163008145605148049e+06,1.116771463973420905e+06,1.154240651207255898e+06,1.104389117268529953e+06,1.091211586456445977e+06,1.114527026952581946e+06,1.083863588610293111e+06,1.148306514478548896e+06,1.103462349878326058e+06,1.077837126936153974e+06,1.616532400848748052e+00,1.608727008744182063e+00,4.166708523945983887e+12,3.138268528000640259e+11,1.606537464990456021e+00,4.167352709006341100e+08,3.818699238835781217e+08,6.550878836574184895e+08,6.591634569248363972e+08,6.559807004440238476e+08,6.600943330519177914e+08,7.333494253324261867e+06
