# time,fragdummy,T_RO_O4,NO2,T_O0_NO3,T_O2_NO3,T_O1_NO3,T_O3_NO3,Tuni_O1_O,Tuni_O3_O,Tuni_O2_O,Tuni_O4_O,T_O0_OOH,T_O2_OOH,T_O1_OOH,T_O3_OOH,T_O1_2OH,T_O0_2OH,T_O2_2OH,T_O0_O,T_O2_O,T_O1_O,T_O3_O,TO1_TO1,TO1_TO3,TO1_TO2,TO1_TO4,TO3_TO3,TO3_TO2,TO3_TO4,TO2_TO2,TO2_TO4,TO4_TO4,T_RO_O3,T_RO_O2,O3,TOY,T_RO_O1,OH,NO,T_RO2_O2,T_RO2_O4,T_RO2_O3,T_RO2_O5,HO2
2.777777777777777884e-03,2.304270145184034109e+07,2.330735455531944833e+00,9.087452587489740551e+07,1.627918630907616951e+07,1.435638524246364087e+07,1.593451647362262942e+07,1.401292772017374076e+07,7.159241492971939087e+09,6.397424474277424812e+09,7.026629589156805038e+09,6.262098700595486641e+09,1.618141839552978985e+07,1.376497105957538076e+07,1.572026941396461055e+07,1.332973045238406025e+07,5.504058536267359741e+05,5.900647752059748163e+05,5.422304576118519763e+05,7.919793705301538575e+05,7.338744532763457391e+05,7.867530140687443782e+05,7.229739255272182636e+05,5.246435566631742986e+05,4.758655853732256219e+05,5.184881985243178206e+05,4.667978705610043835e+05,4.469465481800265261e+05,4.741844534499127185e+05,4.414997628498778213e+05,5.139213045115519199e+05,4.658030524968358222e+05,4.367443458350559813e+05,2.325983153659815006e+00,2.325573324203234815e+00,2.984887825165645996e+12,4.900669583234547729e+11,2.320971927286617831e+00,2.986073548039044142e+08,4.785424583797661066e+08,7.311713735030596256e+08,7.327500480707745552e+08,7.326209428771272898e+08,7.342471560637732744e+08,4.044845603816395253e+07
3.055555555555556149e-03,2.532877973788204044e+07,2.242315594249169930e+00,9.933998200301355124e+07,1.768708499203846976e+07,1.576752214745762013e+07,1.734514775987606123e+07,1.542689812454690039e+07,7.888111488509671211e+09,7.127971383512356758e+09,7.756914105460469246e+09,6.994112382659075737e+09,1.708541469756998122e+07,1.467104509168232046e+07,1.662602075295934081e+07,1.423762424970258959e+07,6.145225656462578336e+05,6.541584667210505577e+05,6.064759032329723705e+05,8.772720931872345973e+05,8.193634005125671392e+05,8.722112672997999471e+05,8.086345175613085739e+05,5.777688789100549184e+05,5.291131257817471633e+05,5.717166235874175327e+05,5.201523220160630881e+05,5.003165882360769901e+05,5.275353337718293769e+05,4.949769598225285881e+05,5.672530325174458558e+05,5.192610513790352270e+05,4.903289148986599175e+05,2.237904868099112043e+00,2.236720076626478981e+00,2.983429744241534180e+12,4.871502391673593750e+11,2.232478905889375920e+00,2.984526820022155046e+08,4.644333649730669856e+08,7.265727761126581430e+08,7.283386848648297787e+08,7.279530889538950920e+08,7.297741801882224083e+08,3.642210549876424670e+07
3.333333333333333981e-03,2.752854472173105925e+07,2.158079622653001906e+00,1.075055796938914061e+08,1.904500238782295957e+07,1.712889119886188954e+07,1.870559218318260834e+07,1.679089891277357936e+07,8.612395599542623520e+09,7.854096920362786293e+09,8.482545941190462112e+09,7.721641495878119469e+09,1.789456175648280978e+07,1.548224782480438054e+07,1.743667398424877971e+07,1.505039554319451004e+07,6.778558838554407703e+05,7.174487309321542270e+05,6.699316444558742223e+05,9.615023745610519545e+05,9.038078226942780893e+05,9.565982841521643568e+05,8.932421704239239916e+05,6.302277995259829331e+05,5.817054124341025017e+05,6.242731602051503723e+05,5.728462699011424556e+05,5.530425801839528140e+05,5.802254845221706200e+05,5.478048713845213642e+05,6.199073668074907036e+05,5.720530525596381631e+05,5.432589431112798629e+05,2.153997856308340175e+00,2.152223711881680046e+00,2.981981045083082031e+12,4.842523276233272705e+11,2.148308247945278193e+00,2.982998742582203150e+08,4.508240356234673858e+08,7.219997030612633228e+08,7.239118562221275568e+08,7.233156054195694923e+08,7.252836490773856640e+08,3.281791179849436879e+07
3.611111111111110945e-03,2.964608582321614027e+07,2.077829695623140793e+00,1.153832226341831982e+08,2.035495048598065972e+07,1.844243379758169129e+07,2.001788031251038983e+07,1.810688191633391008e+07,9.332119631811262131e+09,8.575796208096335411e+09,9.203555528385656357e+09,8.444681483217688560e+09,1.861927955837471038e+07,1.620895342316637002e+07,1.816268670758577064e+07,1.577845160283917934e+07,7.404110192995739635e+05,7.799440909891100600e+05,7.326029902396228863e+05,1.044680945255342056e+06,9.872146678816912463e+05,1.039925428825319977e+06,9.768039627269756747e+05,6.820282390835518017e+05,6.336480112447246211e+05,6.761661265033979435e+05,6.248853644156616647e+05,6.051277285354016349e+05,6.322608639425438596e+05,5.999867801995925838e+05,6.718930251413476653e+05,6.241851000688869972e+05,5.955377921691198135e+05,2.074053105825352183e+00,2.071806243956392013e+00,2.980541658868852051e+12,4.813730813127216797e+11,2.068185874059139007e+00,2.981488245915231109e+08,4.376946308534098864e+08,7.174527024157078266e+08,7.194880420105282068e+08,7.187086070597316027e+08,7.207981391937540770e+08,2.958958713709215075e+07
3.888888888888889211e-03,3.168527820816162974e+07,2.001342982602190901e+00,1.229843698681557029e+08,2.161885340425179154e+07,1.971003007696508989e+07,2.128395288091196120e+07,1.937674151374179870e+07,1.004730989566503906e+10,9.293076685046516418e+09,9.919973389927755356e+09,9.163242555385211945e+09,1.926879648387236893e+07,1.686036769529601932e+07,1.881331887714717165e+07,1.643102926663397066e+07,8.021949445653643925e+05,8.416537192478919169e+05,7.944972229687692598e+05,1.126819457721204963e+06,1.069593232856852002e+06,1.122204931126928888e+06,1.059329604316290934e+06,7.331781197350415168e+05,6.849473778790765209e+05,7.274038058456733124e+05,6.762763201659152983e+05,6.565770181466585491e+05,6.836482858121264726e+05,6.515279265466001816e+05,7.232186538999485783e+05,6.756642682870288845e+05,6.471709592725791736e+05,1.997845927185144976e+00,1.995211504708251038e+00,2.979111517394063965e+12,4.785123596259932861e+11,1.991859035629413910e+00,2.979994364519662261e+08,4.250260522559733987e+08,7.129322365149642229e+08,7.150750826710640192e+08,7.141321624644072056e+08,7.163267593541617393e+08,2.669609709068927914e+07
4.166666666666666609e-03,3.364977449204596132e+07,1.928399787173219027e+00,1.303200102786211073e+08,2.283855113368001953e+07,2.093348830438859016e+07,2.250566475993606076e+07,2.060230049672118947e+07,1.075799312426668930e+10,1.000595131252294922e+10,1.063183009769441986e+10,9.877341119315334320e+09,1.985129009350258112e+07,1.744465667564355955e+07,1.939677461027166992e+07,1.701632174239115044e+07,8.632153677003264893e+05,9.025870158299601171e+05,8.556224137870140839e+05,1.207929919707722962e+06,1.150953795016190037e+06,1.203449324551959988e+06,1.140829856716536917e+06,7.836853521653529024e+05,7.356103458064809674e+05,7.779944374224625062e+05,7.270262732520272257e+05,7.073962018686989322e+05,7.343949100009748945e+05,7.024343635974673089e+05,7.738928223512009718e+05,7.264980212847584626e+05,6.981647994792840909e+05,1.925157823124777012e+00,1.922203758605145918e+00,2.977690553062519043e+12,4.756700236461975098e+11,1.919094983786792108e+00,2.978516231826652884e+08,4.127999850266526937e+08,7.084386900375428200e+08,7.106768020473648310e+08,7.095863020293035507e+08,7.118735811372950077e+08,2.410106285899297893e+07
4.444444444444443573e-03,3.554301319176647067e+07,1.858792344377663941e+00,1.374006671726739109e+08,2.401580327373411134e+07,2.211454314245088026e+07,2.368478889924510941e+07,2.178530719143097848e+07,1.146419640017861938e+10,1.071443596765377045e+10,1.133915623715328026e+10,1.058699653702718925e+10,2.037401104568576068e+07,1.796906565360878035e+07,1.992032694919151068e+07,1.754159757509009168e+07,9.234803392550074495e+05,9.627534465541753452e+05,9.159869739381570835e+05,1.288024473155075917e+06,1.231307088426836068e+06,1.283671230191915063e+06,1.221315934919167077e+06,8.335578241220647469e+05,7.856439263678209390e+05,8.279462081852660049e+05,7.771425353588081198e+05,7.575914115631378954e+05,7.845080455018308712e+05,7.527125218965820968e+05,8.239240180221978808e+05,7.766939698125916766e+05,7.485260434735304443e+05,1.855783088459630026e+00,1.852565958327712980e+00,2.976278698878768066e+12,4.728459360783635254e+11,1.849679281813473963e+00,2.977053070946248174e+08,4.009988903204646707e+08,7.039723784833167791e+08,7.062954357522187233e+08,7.050710233134566545e+08,7.074407332401597500e+08,2.177222051405654103e+07
4.722222222222222272e-03,3.736823202033232898e+07,1.792326915618954075e+00,1.442364130449881852e+08,2.515229266330998018e+07,2.325485699789382890e+07,2.482302013698365167e+07,2.292743651037143916e+07,1.216594709025679016e+10,1.141854837608761024e+10,1.204198237675276947e+10,1.129222984538129997e+10,2.084339203286284953e+07,1.844002582049619034e+07,2.039042749206414074e+07,1.801330770989448950e+07,9.829980914052589796e+05,1.022162476183193037e+06,9.755994757103273878e+05,1.367115300445433939e+06,1.310664089322984917e+06,1.362883267730019987e+06,1.300799268641404109e+06,8.828033904611448525e+05,8.350552236633962020e+05,8.772672459594529355e+05,8.266324936624931870e+05,8.071689976339705754e+05,8.339950681946339319e+05,8.023690336702512577e+05,8.733206429081044625e+05,8.262597740789877716e+05,7.982616066110106185e+05,1.789530151439522987e+00,1.786098014205611983e+00,2.974875888440561035e+12,4.700399611853673706e+11,1.783414126002117905e+00,2.975604185023707747e+08,3.896059806464526057e+08,6.995335562099850178e+08,7.019325305208030939e+08,7.005862953769524097e+08,7.030295445872288942e+08,1.968094069235412031e+07
5.000000000000000104e-03,3.912848193382473290e+07,1.728823622769602997e+00,1.508368874598332942e+08,2.624962887626110017e+07,2.435602241293760017e+07,2.592197885189254954e+07,2.403029233474795148e+07,1.286327278821240997e+10,1.211830761957883072e+10,1.274033904132308960e+10,1.199306320400974083e+10,2.126514353287678957e+07,1.886324874300250039e+07,2.081280271732820943e+07,1.843718046428713948e+07,1.041776963559268042e+06,1.080823537366796052e+06,1.034468573390366975e+06,1.445214578693326097e+06,1.389035916915277950e+06,1.441098014032341074e+06,1.379291396932084113e+06,9.314298645692768041e+05,8.838513926741748583e+05,9.259656135965886060e+05,8.755035651415722677e+05,8.561354537996773142e+05,8.828633816006858833e+05,8.514106536696632393e+05,9.220910103788406122e+05,8.752031007072037319e+05,8.473785058334794594e+05,1.726221165849475048e+00,1.722615192166478959e+00,2.973482055931502930e+12,4.672519647299694214e+11,1.720116788242497030e+00,2.974168948251283169e+08,3.786051900643271804e+08,6.951224237073692083e+08,6.975892849468086958e+08,6.961320624941059351e+08,6.986409729279938936e+08,1.780180468215712160e+07
5.277777777777777936e-03,4.082664058638121933e+07,1.668115578460205972e+00,1.572113155503134131e+08,2.730935157260648161e+07,2.541956477120849118e+07,2.698321445112089068e+07,2.509541030234970897e+07,1.355620126404211044e+10,1.281373386530443954e+10,1.343425668894121933e+10,1.268951961952265930e+10,2.164433799373893067e+07,1.924380972571397945e+07,2.119253864179769903e+07,1.881830535437909141e+07,1.099825361402465962e+06,1.138746013523271075e+06,1.092602962394360919e+06,1.522334453079072991e+06,1.466433778784011025e+06,1.518327980322947027e+06,1.456803913679031888e+06,9.794450110063137254e+05,9.320396144956921926e+05,9.740493040376406861e+05,9.237631719111513812e+05,9.044973749213921838e+05,9.311203944782705512e+05,8.998442170308034401e+05,9.702433426835895516e+05,9.235316004486398306e+05,8.958838175740611041e+05,1.665691078159108995e+00,1.661946666010112095e+00,2.972097136113933105e+12,4.644818139224163818e+11,1.659618206537581964e+00,2.972746797786002755e+08,3.679811433524006009e+08,6.907391340623480082e+08,6.932666851370774508e+08,6.917082473828384876e+08,6.942757709753370285e+08,1.611223105501355976e+07
5.555555555555555768e-03,4.246542480794005096e+07,1.610047852198579044e+00,1.633685262507213950e+08,2.833293370485251024e+07,2.644694505730608106e+07,2.800820869581713155e+07,2.612426067097117007e+07,1.424476041953730965e+10,1.350484818676181030e+10,1.412376569081664085e+10,1.338162277958303070e+10,2.198548388065389916e+07,1.958622128178834915e+07,2.153415525953127816e+07,1.916120696682794020e+07,1.157151729893754004e+06,1.195939227640504017e+06,1.150011353887567064e+06,1.598487018502115039e+06,1.542868934874105966e+06,1.594585597252046922e+06,1.533348433768969029e+06,1.026856539218527963e+06,9.796270790431628702e+05,1.021526236171139055e+06,9.714187252954916330e+05,9.522614287155718775e+05,9.787735056314672111e+05,9.476766123085840372e+05,1.017785768971245037e+06,9.712528943758567329e+05,9.437846521289410302e+05,1.607786591039922941e+00,1.603934220207650974e+00,2.970721064321986816e+12,4.617293773729901123e+11,1.601761720449478954e+00,2.971337226572992206e+08,3.577191256203314066e+08,6.863837986640219688e+08,6.889655642445436716e+08,6.873147540267750025e+08,6.899345554463828802e+08,1.459214696741967089e+07
5.833333333333333599e-03,4.404740204840721190e+07,1.554476453673736103e+00,1.693169699542030096e+08,2.932178458205762133e+07,2.743956257526341826e+07,2.899837886946957186e+07,2.711825113932321966e+07,1.492897824915077972e+10,1.419167242751240921e+10,1.480889631381929970e+10,1.406939693493243027e+10,2.229259083833926171e+07,1.989449787456088886e+07,2.184167202925498039e+07,1.946991003904628009e+07,1.213764532919293037e+06,1.252412433976931032e+06,1.206702456448876997e+06,1.673684305484151933e+06,1.618352670366832986e+06,1.669883203830579994e+06,1.608936568640131038e+06,1.073672098187963013e+06,1.026620971575279953e+06,1.068404251383756986e+06,1.018477614035401959e+06,9.994343341674843105e+05,1.025830092303892015e+06,9.949147615400021896e+05,1.064726323756943922e+06,1.018374563974914025e+06,9.910881353854704648e+05,1.552365162822902045e+00,1.548431090527685905e+00,2.969353776454847168e+12,4.589945250489238892e+11,1.546401939594260977e+00,2.969939777001019120e+08,3.478050528796827793e+08,6.820564922257336378e+08,6.846866330363167524e+08,6.829514701455618143e+08,6.856178395911978483e+08,1.322369874797765911e+07
6.111111111111111431e-03,4.557500083929540962e+07,1.501267388987779894e+00,1.750647354949535131e+08,3.027725279558527097e+07,2.839875759090464935e+07,2.995508079497092962e+07,2.807872958332173154e+07,1.560888280557665062e+10,1.487422908886434937e+10,1.548967870532134056e+10,1.475286680578099060e+10,2.256922706483906880e+07,2.017221297983710840e+07,2.211866551850035042e+07,1.974799680488926917e+07,1.269672236758258892e+06,1.308174811469706008e+06,1.262684961532593006e+06,1.747938268688441953e+06,1.692896273634142941e+06,1.744233038641116116e+06,1.683579906897963956e+06,1.119899271898943000e+06,1.073028461573333945e+06,1.114691110713457922e+06,1.064947194835712900e+06,1.046022843833904015e+06,1.072297500719663920e+06,1.041565604188738973e+06,1.111072945774367079e+06,1.064904143367710989e+06,1.037801394422219018e+06,1.499294084143524053e+00,1.495300928036316979e+00,2.967995208970146973e+12,4.562771282351746216e+11,1.493403731461643957e+00,2.968554035301715136e+08,3.382254437402638197e+08,6.777572572027561665e+08,6.804304988337488174e+08,6.786182693590102196e+08,6.813260514841979742e+08,1.199099697969258949e+07
6.388888888888889263e-03,4.705052035394640267e+07,1.450295802082713914e+00,1.806195664297479987e+08,3.120062901108146086e+07,2.932581388503574952e+07,3.087961170668883994e+07,2.900698669320243970e+07,1.628450216947668076e+10,1.555254123359950066e+10,1.616614288006638908e+10,1.543205750310664940e+10,2.281856985514383018e+07,2.042254939881094918e+07,2.236832017249099910e+07,1.999865754429052025e+07,1.324883296153048985e+06,1.363235458332896000e+06,1.317967531391032971e+06,1.821260777325784089e+06,1.766511017665622057e+06,1.817647232635441003e+06,1.757289998211940983e+06,1.165545575517596910e+06,1.118856693323141895e+06,1.160394492526829941e+06,1.110834784494183958e+06,1.092033728833768982e+06,1.118183038143085083e+06,1.087636083661572076e+06,1.156833477161532966e+06,1.110849112929831957e+06,1.083931545562891988e+06,1.448449639230821040e+00,1.444416872623458969e+00,2.966645298877550781e+12,4.535770594985952148e+11,1.442641315335380980e+00,2.967179626606724262e+08,3.289673922742434740e+08,6.734861076786892414e+08,6.761976792764186859e+08,6.743150130841302872e+08,6.770595463332647085e+08,1.087989186101513915e+07
